Country,Year,ElementName,MDS1,MDS2
Djibouti,1980,Food Weight,-0.030393629,-0.140684986
Dominica,1980,Food Weight,-0.161998736,0.346641839
Dominican Republic,1980,Food Weight,-0.027728402,0.147919321
Ecuador,1980,Food Weight,-0.06624499,0.160986676
Egypt,1980,Food Weight,-0.091203716,-0.263507034
El Salvador,1980,Food Weight,0.061308132,0.0501516
Ethiopia PDR,1980,Food Weight,0.293238652,-0.454006203
Fiji,1980,Food Weight,-0.105225655,0.231796764
Finland,1980,Food Weight,-0.405000124,0.047014925
France,1980,Food Weight,-0.23325042,-0.023950913
French Polynesia,1980,Food Weight,-0.189434172,0.096889347
Gabon,1980,Food Weight,0.09323256,0.272303366
Gambia,1980,Food Weight,0.559436038,-0.328650787
Germany,1980,Food Weight,-0.324865771,0.01959415
Ghana,1980,Food Weight,0.585207417,0.109425998
Greece,1980,Food Weight,-0.351414706,-0.111408735
Grenada,1980,Food Weight,-0.138743243,0.246610846
Guatemala,1980,Food Weight,-0.002860715,-0.071161542
Guinea,1980,Food Weight,0.616628981,0.200310621
Guinea-Bissau,1980,Food Weight,0.532912288,0.059838114
Guyana,1980,Food Weight,-0.148432665,0.463917415
Haiti,1980,Food Weight,0.26061804,0.151971449
Honduras,1980,Food Weight,0.095544759,0.147112341
Hungary,1980,Food Weight,-0.379664812,-0.023670849
Iceland,1980,Food Weight,-0.408797361,0.083977862
India,1980,Food Weight,0.105112808,-0.106419339
Indonesia,1980,Food Weight,0.261326126,0.228136562
Iran (Islamic Republic of),1980,Food Weight,-0.308529291,-0.270058361
Ireland,1980,Food Weight,-0.302826613,0.001981323
Israel,1980,Food Weight,-0.184960312,-0.071743541
Italy,1980,Food Weight,-0.288647666,-0.070719777
Jamaica,1980,Food Weight,-0.067339869,0.178363863
Japan,1980,Food Weight,-0.140513714,-0.000876754
Jordan,1980,Food Weight,-0.141888864,-0.127688092
Kenya,1980,Food Weight,0.21342249,-0.03199159
Kiribati,1980,Food Weight,-0.110871743,0.664196342
Kuwait,1980,Food Weight,-0.202615007,-0.119303117
Lao People's Democratic Republic,1980,Food Weight,0.25852197,0.399627811
Lebanon,1980,Food Weight,-0.200968265,-0.105194233
Lesotho,1980,Food Weight,-0.113460574,-0.489150386
Liberia,1980,Food Weight,0.269410925,0.312514233
Libya,1980,Food Weight,-0.295354885,-0.212674839
Madagascar,1980,Food Weight,0.181931054,0.190500948
Malawi,1980,Food Weight,0.464939533,-0.205033764
Malaysia,1980,Food Weight,0.048257857,0.06429933
Maldives,1980,Food Weight,-0.029182245,0.517682144
Mali,1980,Food Weight,0.444946597,-0.297747105
Malta,1980,Food Weight,-0.230076125,-0.022181721
Mauritania,1980,Food Weight,0.158522909,-0.487190572
Mauritius,1980,Food Weight,-0.072752932,-0.036990796
Mexico,1980,Food Weight,-0.07763268,-0.024879965
Mongolia,1980,Food Weight,-0.635275602,-0.644664866
Morocco,1980,Food Weight,-0.242728481,-0.189647521
Mozambique,1980,Food Weight,0.344826258,-0.067245721
Myanmar,1980,Food Weight,0.352232323,-0.283392886
Namibia,1980,Food Weight,0.535441282,-0.923075347
Nepal,1980,Food Weight,0.177578894,-0.474170365
Netherlands,1980,Food Weight,-0.287968176,-0.004556712
New Caledonia,1980,Food Weight,-0.242238108,0.202580102
New Zealand,1980,Food Weight,-0.289153993,0.015577915
Nicaragua,1980,Food Weight,0.136761241,0.07701283
Niger,1980,Food Weight,0.475217851,-0.476968631
Nigeria,1980,Food Weight,0.485298887,-0.101701866
Norway,1980,Food Weight,-0.370421599,0.047890435
Pakistan,1980,Food Weight,0.006890936,-0.259743807
Panama,1980,Food Weight,-0.101483976,0.135694677
Paraguay,1980,Food Weight,0.079231632,0.037947337
Peru,1980,Food Weight,-0.089073816,0.052959951
Philippines,1980,Food Weight,0.093025607,0.243969723
Poland,1980,Food Weight,-0.463876626,-0.032935072
Portugal,1980,Food Weight,-0.298057185,-0.052166688
Republic of Korea,1980,Food Weight,-0.074586638,-0.115960476
Romania,1980,Food Weight,-0.397568955,-0.122040053
Rwanda,1980,Food Weight,0.872192318,0.156250294
Saint Kitts and Nevis,1980,Food Weight,-0.081835338,0.112449728
Saint Lucia,1980,Food Weight,-0.150752432,0.258336785
Saint Vincent and the Grenadines,1980,Food Weight,-0.075133441,0.280660115
Samoa,1980,Food Weight,-0.096881094,0.676772334
Sao Tome and Principe,1980,Food Weight,0.320605077,0.587662732
Saudi Arabia,1980,Food Weight,-0.084893376,-0.206542695
Senegal,1980,Food Weight,0.187100466,-0.20842333
Seychelles,1980,Food Weight,-0.118515135,0.073042471
Sierra Leone,1980,Food Weight,0.43694031,-0.071996525
Solomon Islands,1980,Food Weight,0.176946598,0.611591433
South Africa,1980,Food Weight,-0.137613309,-0.057647545
Spain,1980,Food Weight,-0.300390914,-0.079261849
Sri Lanka,1980,Food Weight,0.082683267,0.317252292
Sudan (former),1980,Food Weight,0.310173378,-0.351350368
Suriname,1980,Food Weight,-0.157645172,0.215593141
Swaziland,1980,Food Weight,0.212219825,0.016459034
Sweden,1980,Food Weight,-0.308164549,0.02003627
Switzerland,1980,Food Weight,-0.275269122,0.004337021
Syrian Arab Republic,1980,Food Weight,-0.22189248,-0.226763279
Thailand,1980,Food Weight,0.047468661,0.250213847
Timor-Leste,1980,Food Weight,0.354900602,0.424790439
Togo,1980,Food Weight,0.467217039,-0.05856582
Trinidad and Tobago,1980,Food Weight,-0.12670565,0.113737939
Tunisia,1980,Food Weight,-0.285985933,-0.233128402
Turkey,1980,Food Weight,-0.246333975,-0.228481061
Uganda,1980,Food Weight,0.658567314,-0.119749842
United Arab Emirates,1980,Food Weight,-0.203551971,-0.165339328
United Kingdom,1980,Food Weight,-0.264732173,-0.020935467
United Republic of Tanzania,1980,Food Weight,0.46476945,-0.114454748
United States of America,1980,Food Weight,-0.248381891,0.014289787
Uruguay,1980,Food Weight,-0.305635012,-0.043013837
USSR,1980,Food Weight,-0.420051222,-0.109133554
Vanuatu,1980,Food Weight,-0.042221215,0.570316497
Venezuela (Bolivarian Republic of),1980,Food Weight,-0.075349953,0.061398288
Viet Nam,1980,Food Weight,0.224677507,0.334389292
Yemen,1980,Food Weight,-0.003494772,-0.22165851
Yugoslav SFR,1980,Food Weight,-0.333624288,-0.0768678
Zambia,1980,Food Weight,0.258702003,-0.28986188
Zimbabwe,1980,Food Weight,0.200833387,-0.261453665
Albania,1990,Food Weight,-0.397257066,-0.143035057
Algeria,1990,Food Weight,-0.285417991,-0.179604205
Angola,1990,Food Weight,0.347485183,0.054657774
Antigua and Barbuda,1990,Food Weight,-0.22127937,0.134051954
Argentina,1990,Food Weight,-0.311582046,-0.036775669
Australia,1990,Food Weight,-0.230340579,-0.031068448
Austria,1990,Food Weight,-0.306435566,0.005254555
Bahamas,1990,Food Weight,-0.197986615,0.081216495
Bangladesh,1990,Food Weight,0.084720697,-0.328388737
Barbados,1990,Food Weight,-0.109373436,0.019597733
Belgium-Luxembourg,1990,Food Weight,-0.241333593,-0.014289546
Belize,1990,Food Weight,-0.123616749,0.092918986
Benin,1990,Food Weight,0.470912174,-0.088258232
Bermuda,1990,Food Weight,-0.352472696,0.229610279
Bolivia (Plurinational State of),1990,Food Weight,-0.09884953,0.026415467
Botswana,1990,Food Weight,-0.019413708,-0.099387668
Brazil,1990,Food Weight,-0.111232543,0.05205264
Brunei Darussalam,1990,Food Weight,-0.044136283,-0.005223827
Bulgaria,1990,Food Weight,-0.334884641,-0.054370762
Burkina Faso,1990,Food Weight,0.579385847,-0.353296436
Burundi,1990,Food Weight,0.816416997,0.244212419
Côte d’Ivoire,1990,Food Weight,0.381451471,0.124700129
Cambodia,1990,Food Weight,0.25957365,0.383534216
Cameroon,1990,Food Weight,0.327498172,0.012560637
Canada,1990,Food Weight,-0.224016242,-0.031629545
Cape Verde,1990,Food Weight,0.004476917,-0.007881561
Central African Republic,1990,Food Weight,0.686634088,0.046302813
Chad,1990,Food Weight,0.719113909,-0.342670201
Chile,1990,Food Weight,-0.274675612,-0.064734777
China,1990,Food Weight,-0.03570279,-0.1300441
Colombia,1990,Food Weight,-0.019432663,0.065002187
Comoros,1990,Food Weight,0.44522658,0.40175259
Congo,1990,Food Weight,0.197165446,0.099402899
Costa Rica,1990,Food Weight,-0.083685564,0.140094018
Cuba,1990,Food Weight,-0.014532356,0.116702657
Cyprus,1990,Food Weight,-0.233417991,-0.036742203
Czechoslovakia,1990,Food Weight,-0.319140474,-0.000150287
Democratic People's Republic of Korea,1990,Food Weight,-0.212971997,-0.501161156
Denmark,1990,Food Weight,-0.341134296,0.012640727
Djibouti,1990,Food Weight,-0.043130828,-0.325180948
Dominica,1990,Food Weight,-0.156901645,0.248369703
Dominican Republic,1990,Food Weight,-0.045213914,0.113967916
Ecuador,1990,Food Weight,-0.1266177,0.148174843
Egypt,1990,Food Weight,-0.078055666,-0.222314712
El Salvador,1990,Food Weight,0.013989221,0.020202998
Ethiopia PDR,1990,Food Weight,0.261696893,-0.410946581
Fiji,1990,Food Weight,-0.067004698,0.098706679
Finland,1990,Food Weight,-0.378486754,0.026163132
France,1990,Food Weight,-0.255630986,-0.02701529
French Polynesia,1990,Food Weight,-0.173492605,0.054008194
Gabon,1990,Food Weight,0.126341507,0.126477187
Gambia,1990,Food Weight,0.396528744,-0.34511559
Germany,1990,Food Weight,-0.308868109,0.014612659
Ghana,1990,Food Weight,0.515019749,0.136030896
Greece,1990,Food Weight,-0.319173827,-0.096981381
Grenada,1990,Food Weight,-0.157222742,0.201171464
Guatemala,1990,Food Weight,-0.045833902,-0.055117802
Guinea,1990,Food Weight,0.466378343,0.184716924
Guinea-Bissau,1990,Food Weight,0.458610833,0.089845171
Guyana,1990,Food Weight,-0.076261305,0.223295279
Haiti,1990,Food Weight,0.212411804,0.131344785
Honduras,1990,Food Weight,0.007463102,0.149644894
Hungary,1990,Food Weight,-0.339248108,-0.01291524
Iceland,1990,Food Weight,-0.368986869,0.069149698
India,1990,Food Weight,0.073947825,-0.108508953
Indonesia,1990,Food Weight,0.166794963,0.149133085
Iran (Islamic Republic of),1990,Food Weight,-0.3456322,-0.283451155
Ireland,1990,Food Weight,-0.318261692,0.011943962
Israel,1990,Food Weight,-0.159861424,-0.067792257
Italy,1990,Food Weight,-0.27934065,-0.067522393
Jamaica,1990,Food Weight,-0.083824448,0.152080626
Japan,1990,Food Weight,-0.149291333,0.000559878
Jordan,1990,Food Weight,-0.14606577,-0.12841257
Kenya,1990,Food Weight,0.168986943,-0.040232085
Kiribati,1990,Food Weight,-0.154832637,0.533923939
Kuwait,1990,Food Weight,-0.175740424,-0.11413029
Lao People's Democratic Republic,1990,Food Weight,0.219682718,0.28914313
Lebanon,1990,Food Weight,-0.207226758,-0.107783151
Lesotho,1990,Food Weight,-0.119569902,-0.525754949
Liberia,1990,Food Weight,0.247048094,0.260844323
Libya,1990,Food Weight,-0.271217559,-0.21784738
Madagascar,1990,Food Weight,0.134805033,0.145691159
Malawi,1990,Food Weight,0.302597871,-0.149874376
Malaysia,1990,Food Weight,0.030552617,0.035379136
Maldives,1990,Food Weight,-0.152305002,0.150576527
Mali,1990,Food Weight,0.364597209,-0.293213862
Malta,1990,Food Weight,-0.231757848,-0.028148861
Mauritania,1990,Food Weight,0.116955696,-0.498604671
Mauritius,1990,Food Weight,-0.125139215,-0.03259534
Mexico,1990,Food Weight,-0.095825374,-0.019501653
Mongolia,1990,Food Weight,-0.503396905,-0.016935085
Morocco,1990,Food Weight,-0.23175597,-0.159391642
Mozambique,1990,Food Weight,0.361094423,-0.086876188
Myanmar,1990,Food Weight,0.325768545,-0.21728389
Namibia,1990,Food Weight,0.05564107,-0.323076554
Nepal,1990,Food Weight,0.106586461,-0.38787125
Netherlands,1990,Food Weight,-0.2953736,-0.009736316
New Caledonia,1990,Food Weight,-0.205736922,0.090527005
New Zealand,1990,Food Weight,-0.257551422,-0.007212837
Nicaragua,1990,Food Weight,0.071261169,0.037058197
Niger,1990,Food Weight,0.440689505,-0.478440304
Nigeria,1990,Food Weight,0.534573191,-0.074247788
Norway,1990,Food Weight,-0.349890122,0.03680846
Pakistan,1990,Food Weight,-0.021611409,-0.263958146
Panama,1990,Food Weight,-0.087742599,0.078208007
Paraguay,1990,Food Weight,0.01316116,0.004655618
Peru,1990,Food Weight,-0.065492801,0.016812623
Philippines,1990,Food Weight,0.012569044,0.17974413
Poland,1990,Food Weight,-0.366704129,-0.021730856
Portugal,1990,Food Weight,-0.28258771,-0.01982372
Republic of Korea,1990,Food Weight,-0.081371811,-0.060450911
Romania,1990,Food Weight,-0.373117679,-0.085463376
Rwanda,1990,Food Weight,0.689494248,0.167508959
Saint Kitts and Nevis,1990,Food Weight,-0.124102997,0.095570364
Saint Lucia,1990,Food Weight,-0.190070896,0.205460225
Saint Vincent and the Grenadines,1990,Food Weight,-0.087105096,0.241860146
Samoa,1990,Food Weight,-0.120604449,0.595130254
Sao Tome and Principe,1990,Food Weight,0.252813641,0.4882983
Saudi Arabia,1990,Food Weight,-0.072983535,-0.192362539
Senegal,1990,Food Weight,0.188820311,-0.192646214
Seychelles,1990,Food Weight,-0.135306815,-0.003804348
Sierra Leone,1990,Food Weight,0.501997929,-0.072519671
Solomon Islands,1990,Food Weight,0.20697774,0.616577634
South Africa,1990,Food Weight,-0.130663415,-0.055597868
Spain,1990,Food Weight,-0.298810669,-0.073268781
Sri Lanka,1990,Food Weight,0.027669935,0.261314872
Sudan (former),1990,Food Weight,0.243368307,-0.371799692
Suriname,1990,Food Weight,-0.163157922,0.177545542
Swaziland,1990,Food Weight,0.063045982,-0.041962135
Sweden,1990,Food Weight,-0.280592121,0.012540217
Switzerland,1990,Food Weight,-0.270700091,-0.015994378
Syrian Arab Republic,1990,Food Weight,-0.243874577,-0.213641573
Thailand,1990,Food Weight,0.010597914,0.147099859
Timor-Leste,1990,Food Weight,0.377989309,0.338732152
Togo,1990,Food Weight,0.471257943,-0.065289104
Trinidad and Tobago,1990,Food Weight,-0.125994615,0.082476667
Tunisia,1990,Food Weight,-0.243761578,-0.194665946
Turkey,1990,Food Weight,-0.21578228,-0.217369269
Uganda,1990,Food Weight,0.558952248,-0.147751166
United Arab Emirates,1990,Food Weight,-0.16804227,-0.186817951
United Kingdom,1990,Food Weight,-0.282972181,-0.032015872
United Republic of Tanzania,1990,Food Weight,0.408236907,-0.096331568
United States of America,1990,Food Weight,-0.256855772,0.000818566
Uruguay,1990,Food Weight,-0.233096787,-0.020225408
USSR,1990,Food Weight,-0.353464149,-0.090478797
Vanuatu,1990,Food Weight,-0.056286355,0.500451006
Venezuela (Bolivarian Republic of),1990,Food Weight,-0.094037716,0.054860752
Viet Nam,1990,Food Weight,0.162034136,0.194702724
Yemen,1990,Food Weight,-0.001777362,-0.221939315
Yugoslav SFR,1990,Food Weight,-0.269784138,-0.052094103
Zambia,1990,Food Weight,0.259659468,-0.190615361
Zimbabwe,1990,Food Weight,0.187391523,-0.18493892
Albania,2000,Food Weight,-0.367070678,-0.118593294
Algeria,2000,Food Weight,-0.222340555,-0.132982457
Angola,2000,Food Weight,0.239474844,0.035246998
Antigua and Barbuda,2000,Food Weight,-0.188979475,0.071290305
Argentina,2000,Food Weight,-0.293821732,-0.039572066
Australia,2000,Food Weight,-0.225110162,-0.037680699
Austria,2000,Food Weight,-0.281373665,-0.014774972
Bahamas,2000,Food Weight,-0.240130171,0.083961518
Bangladesh,2000,Food Weight,0.033905805,-0.364104423
Barbados,2000,Food Weight,-0.141253002,0.001569075
Belgium-Luxembourg,2000,Food Weight,-0.273632491,-0.024627026
Belize,2000,Food Weight,-0.133981977,0.062897492
Benin,2000,Food Weight,0.449347666,-0.095749179
Bermuda,2000,Food Weight,-0.32525883,0.221807441
Bolivia (Plurinational State of),2000,Food Weight,-0.115952502,0.028992311
Botswana,2000,Food Weight,-0.031542338,-0.085344686
Brazil,2000,Food Weight,-0.115110233,0.053409822
Brunei Darussalam,2000,Food Weight,-0.069455963,-0.012926457
Bulgaria,2000,Food Weight,-0.278013005,-0.017701674
Burkina Faso,2000,Food Weight,0.572546396,-0.327275822
Burundi,2000,Food Weight,0.70818208,0.245741591
Côte d’Ivoire,2000,Food Weight,0.325813515,0.11113941
Cambodia,2000,Food Weight,0.224447076,0.231150588
Cameroon,2000,Food Weight,0.286074117,-0.017177901
Canada,2000,Food Weight,-0.196189048,-0.034920861
Cape Verde,2000,Food Weight,-0.050100286,0.001798051
Central African Republic,2000,Food Weight,0.679935245,0.036888664
Chad,2000,Food Weight,0.757458062,-0.354962502
Chile,2000,Food Weight,-0.234106579,-0.046314961
China,2000,Food Weight,-0.072132561,-0.117085953
Colombia,2000,Food Weight,-0.036187315,0.072176218
Comoros,2000,Food Weight,0.36644614,0.29255517
Congo,2000,Food Weight,0.159015982,0.090063039
Costa Rica,2000,Food Weight,-0.149302233,0.081933407
Cuba,2000,Food Weight,0.001215294,0.101577473
Cyprus,2000,Food Weight,-0.248067844,-0.038630133
Czechoslovakia,2000,Food Weight,-0.302693466,-0.002645471
Democratic People's Republic of Korea,2000,Food Weight,-0.091447623,-0.492170685
Denmark,2000,Food Weight,-0.336916945,0.024471652
Djibouti,2000,Food Weight,-0.031344105,-0.119099457
Dominica,2000,Food Weight,-0.204805147,0.195107109
Dominican Republic,2000,Food Weight,-0.057670808,0.123679406
Ecuador,2000,Food Weight,-0.130024148,0.121957173
Egypt,2000,Food Weight,-0.091653258,-0.187444878
El Salvador,2000,Food Weight,-0.053017794,0.013547929
Ethiopia PDR,2000,Food Weight,0.271793222,-0.314424701
Fiji,2000,Food Weight,-0.101128868,0.081147627
Finland,2000,Food Weight,-0.365070851,0.027947047
France,2000,Food Weight,-0.255021383,-0.029614185
French Polynesia,2000,Food Weight,-0.194771424,0.048101695
Gabon,2000,Food Weight,0.084070393,0.117265301
Gambia,2000,Food Weight,0.29824764,-0.270835107
Germany,2000,Food Weight,-0.287491808,0.006857777
Ghana,2000,Food Weight,0.391474591,0.115949524
Greece,2000,Food Weight,-0.313184154,-0.084615252
Grenada,2000,Food Weight,-0.176780538,0.125958766
Guatemala,2000,Food Weight,-0.058970852,-0.041979786
Guinea,2000,Food Weight,0.413858691,0.144569351
Guinea-Bissau,2000,Food Weight,0.363542717,0.046347291
Guyana,2000,Food Weight,-0.078097645,0.119470983
Haiti,2000,Food Weight,0.195143501,0.12919292
Honduras,2000,Food Weight,-0.052891568,0.09308796
Hungary,2000,Food Weight,-0.316953241,-0.017953501
Iceland,2000,Food Weight,-0.340835435,0.053214858
India,2000,Food Weight,0.037204654,-0.102044497
Indonesia,2000,Food Weight,0.12216424,0.180557603
Iran (Islamic Republic of),2000,Food Weight,-0.314890183,-0.236221211
Ireland,2000,Food Weight,-0.310412695,0.007386987
Israel,2000,Food Weight,-0.170817206,-0.061965067
Italy,2000,Food Weight,-0.282724859,-0.050553842
Jamaica,2000,Food Weight,-0.132163142,0.12888474
Japan,2000,Food Weight,-0.164277302,0.002749784
Jordan,2000,Food Weight,-0.162442274,-0.105371621
Kenya,2000,Food Weight,0.143021211,-0.029585522
Kiribati,2000,Food Weight,-0.174452487,0.324103959
Kuwait,2000,Food Weight,-0.156126327,-0.116969133
Lao People's Democratic Republic,2000,Food Weight,0.164632348,0.302866423
Lebanon,2000,Food Weight,-0.219798493,-0.092919441
Lesotho,2000,Food Weight,-0.098873244,-0.552735974
Liberia,2000,Food Weight,0.247807834,0.271599025
Libya,2000,Food Weight,-0.25848762,-0.207198421
Madagascar,2000,Food Weight,0.139972134,0.135962812
Malawi,2000,Food Weight,0.320721568,-0.147595426
Malaysia,2000,Food Weight,0.00245336,0.004896433
Maldives,2000,Food Weight,-0.184940072,0.081463442
Mali,2000,Food Weight,0.354251663,-0.209136071
Malta,2000,Food Weight,-0.231029949,-0.028151085
Mauritania,2000,Food Weight,0.018245791,-0.386487432
Mauritius,2000,Food Weight,-0.140181369,-0.040712807
Mexico,2000,Food Weight,-0.076969261,-0.030270524
Mongolia,2000,Food Weight,-0.33400253,0.058051249
Morocco,2000,Food Weight,-0.200914701,-0.141827999
Mozambique,2000,Food Weight,0.296335735,-0.050262089
Myanmar,2000,Food Weight,0.241774446,-0.23460269
Namibia,2000,Food Weight,-0.078490435,-0.096905239
Nepal,2000,Food Weight,0.051837281,-0.262701073
Netherlands,2000,Food Weight,-0.275830637,-0.003327268
New Caledonia,2000,Food Weight,-0.221167938,0.065276407
New Zealand,2000,Food Weight,-0.198894481,-0.025689144
Nicaragua,2000,Food Weight,0.014058303,0.034947475
Niger,2000,Food Weight,0.425654301,-0.424582553
Nigeria,2000,Food Weight,0.47977999,-0.055149494
Norway,2000,Food Weight,-0.332771217,0.021673711
Pakistan,2000,Food Weight,-0.032407539,-0.278694934
Panama,2000,Food Weight,-0.110832208,0.055182798
Paraguay,2000,Food Weight,0.016258984,-0.056424763
Peru,2000,Food Weight,-0.059681426,0.019325749
Philippines,2000,Food Weight,-0.013251348,0.181608387
Poland,2000,Food Weight,-0.332502509,-0.027574411
Portugal,2000,Food Weight,-0.266452988,-0.010786657
Republic of Korea,2000,Food Weight,-0.086190026,-0.057558519
Romania,2000,Food Weight,-0.320113284,-0.07246397
Rwanda,2000,Food Weight,0.615540505,0.187106441
Saint Kitts and Nevis,2000,Food Weight,-0.142712809,0.039968992
Saint Lucia,2000,Food Weight,-0.196768049,0.098962448
Saint Vincent and the Grenadines,2000,Food Weight,-0.132630144,0.094155391
Samoa,2000,Food Weight,-0.128173752,0.557965011
Sao Tome and Principe,2000,Food Weight,0.107778545,0.255655222
Saudi Arabia,2000,Food Weight,-0.087250293,-0.208230486
Senegal,2000,Food Weight,0.162925182,-0.150340993
Seychelles,2000,Food Weight,-0.134320518,-0.009691812
Sierra Leone,2000,Food Weight,0.397872445,-0.048219227
Solomon Islands,2000,Food Weight,0.156872359,0.508849179
South Africa,2000,Food Weight,-0.133605454,-0.042183053
Spain,2000,Food Weight,-0.300744226,-0.068028858
Sri Lanka,2000,Food Weight,0.083680059,-0.103823598
Sudan (former),2000,Food Weight,0.158976275,-0.295291707
Suriname,2000,Food Weight,-0.204538231,0.180838078
Swaziland,2000,Food Weight,-0.021474912,-0.063379903
Sweden,2000,Food Weight,-0.28411996,0.008109364
Switzerland,2000,Food Weight,-0.250262509,-0.008559443
Syrian Arab Republic,2000,Food Weight,-0.204747378,-0.184667027
Thailand,2000,Food Weight,-0.014490658,0.166890496
Timor-Leste,2000,Food Weight,0.366138881,0.27253851
Togo,2000,Food Weight,0.448181367,-0.040448838
Trinidad and Tobago,2000,Food Weight,-0.136598417,0.042840355
Tunisia,2000,Food Weight,-0.222154085,-0.167309993
Turkey,2000,Food Weight,-0.190878531,-0.186793752
Uganda,2000,Food Weight,0.422043434,-0.1288397
United Arab Emirates,2000,Food Weight,-0.17326218,-0.155802458
United Kingdom,2000,Food Weight,-0.278291562,-0.028236315
United Republic of Tanzania,2000,Food Weight,0.410421916,-0.059543914
United States of America,2000,Food Weight,-0.244662696,-0.005230099
Uruguay,2000,Food Weight,-0.210302266,-0.022148665
USSR,2000,Food Weight,-0.320867713,-0.053866411
Vanuatu,2000,Food Weight,-0.046770652,0.431543486
Venezuela (Bolivarian Republic of),2000,Food Weight,-0.098684883,0.044228594
Viet Nam,2000,Food Weight,0.049354672,0.104493095
Yemen,2000,Food Weight,-0.031083964,-0.161935703
Yugoslav SFR,2000,Food Weight,-0.250831823,-0.041074888
Zambia,2000,Food Weight,0.221047008,-0.108059122
Zimbabwe,2000,Food Weight,0.148048506,-0.12805694
