Year,GlobalMean,Measurement,FoodGroup,Unit
2007,494.0523678,Food Weight,Animal products,g/capita/day
2007,226.6651612,Food Weight,Fruits,g/capita/day
2007,357.4624444,Food Weight,Grains,g/capita/day
2007,0,Food Weight,Miscellaneous,g/capita/day
2007,67.13223335,Food Weight,Oils,g/capita/day
2007,18.94314313,Food Weight,Pulses,g/capita/day
2007,14.31982986,Food Weight,Spices & stimulants,g/capita/day
2007,208.4442556,Food Weight,Starchy roots,g/capita/day
2007,88.06297669,Food Weight,Sweeteners,g/capita/day
2007,214.9068894,Food Weight,Vegetables,g/capita/day
2007,0.730782416,Protein,Alcoholic beverages,g/capita/day
2007,34.42470017,Protein,Animal products,g/capita/day
2007,1.180488206,Protein,Fruits,g/capita/day
2007,27.92135761,Protein,Grains,g/capita/day
2007,0.291985936,Protein,Miscellaneous,g/capita/day
2007,2.491733954,Protein,Oils,g/capita/day
2007,4.161083652,Protein,Pulses,g/capita/day
2007,1.041836733,Protein,Spices & stimulants,g/capita/day
2007,2.632867933,Protein,Starchy roots,g/capita/day
2007,0.019736842,Protein,Sweeteners,g/capita/day
2007,2.573180419,Protein,Vegetables,g/capita/day
2008,90.2066185,Calories,Alcoholic beverages,kcal/capita/day
2008,508.5709196,Calories,Animal products,kcal/capita/day
2008,103.4180312,Calories,Fruits,kcal/capita/day
2008,1105.71115,Calories,Grains,kcal/capita/day
2008,9.074137363,Calories,Miscellaneous,kcal/capita/day
2008,346.3761317,Calories,Oils,kcal/capita/day
2008,63.34878534,Calories,Pulses,kcal/capita/day
2008,23.42177104,Calories,Spices & stimulants,kcal/capita/day
2008,179.3965017,Calories,Starchy roots,kcal/capita/day
2008,282.4725318,Calories,Sweeteners,kcal/capita/day
2008,55.28927293,Calories,Vegetables,kcal/capita/day
2008,0.053333864,Fat,Alcoholic beverages,g/capita/day
2008,35.63820836,Fat,Animal products,g/capita/day
2008,0.624217576,Fat,Fruits,g/capita/day
2008,7.243810089,Fat,Grains,g/capita/day
2008,0.100679016,Fat,Miscellaneous,g/capita/day
2008,36.71371991,Fat,Oils,g/capita/day
2008,0.328824086,Fat,Pulses,g/capita/day
2008,1.286525101,Fat,Spices & stimulants,g/capita/day
2008,0.290886818,Fat,Starchy roots,g/capita/day
2008,0.010526316,Fat,Sweeteners,g/capita/day
2008,0.445718409,Fat,Vegetables,g/capita/day
2008,131.5798301,Food Weight,Alcoholic beverages,g/capita/day
2008,491.5957423,Food Weight,Animal products,g/capita/day
2008,225.2111862,Food Weight,Fruits,g/capita/day
2008,358.4714408,Food Weight,Grains,g/capita/day
2008,0,Food Weight,Miscellaneous,g/capita/day
2008,68.25857118,Food Weight,Oils,g/capita/day
2008,18.68295803,Food Weight,Pulses,g/capita/day
2008,14.04155995,Food Weight,Spices & stimulants,g/capita/day
2008,208.3867212,Food Weight,Starchy roots,g/capita/day
2008,88.64114422,Food Weight,Sweeteners,g/capita/day
2008,213.5949027,Food Weight,Vegetables,g/capita/day
2008,0.716660574,Protein,Alcoholic beverages,g/capita/day
2008,34.35874959,Protein,Animal products,g/capita/day
2008,1.174603913,Protein,Fruits,g/capita/day
2008,27.99450615,Protein,Grains,g/capita/day
2008,0.313136095,Protein,Miscellaneous,g/capita/day
2008,2.544861142,Protein,Oils,g/capita/day
2008,4.105619384,Protein,Pulses,g/capita/day
2008,1.01250216,Protein,Spices & stimulants,g/capita/day
2008,2.626638981,Protein,Starchy roots,g/capita/day
2008,0.018421053,Protein,Sweeteners,g/capita/day
2008,2.570300253,Protein,Vegetables,g/capita/day
2009,88.21340186,Calories,Alcoholic beverages,kcal/capita/day
2009,507.800211,Calories,Animal products,kcal/capita/day
2009,104.1480174,Calories,Fruits,kcal/capita/day
2009,1118.360782,Calories,Grains,kcal/capita/day
2009,9.119158722,Calories,Miscellaneous,kcal/capita/day
2009,348.6220999,Calories,Oils,kcal/capita/day
2009,64.89607792,Calories,Pulses,kcal/capita/day
2009,23.62155857,Calories,Spices & stimulants,kcal/capita/day
2009,177.8015293,Calories,Starchy roots,kcal/capita/day
2009,280.6038097,Calories,Sweeteners,kcal/capita/day
2009,55.37310494,Calories,Vegetables,kcal/capita/day
2009,0.051443673,Fat,Alcoholic beverages,g/capita/day
2009,35.64898671,Fat,Animal products,g/capita/day
2009,0.641903434,Fat,Fruits,g/capita/day
2009,7.246086774,Fat,Grains,g/capita/day
2009,0.103850697,Fat,Miscellaneous,g/capita/day
2009,36.97129656,Fat,Oils,g/capita/day
2009,0.341975831,Fat,Pulses,g/capita/day
2009,1.273127557,Fat,Spices & stimulants,g/capita/day
2009,0.291324742,Fat,Starchy roots,g/capita/day
2009,0.010526316,Fat,Sweeteners,g/capita/day
2009,0.446109897,Fat,Vegetables,g/capita/day
2009,129.2244085,Food Weight,Alcoholic beverages,g/capita/day
2009,488.9806419,Food Weight,Animal products,g/capita/day
2009,226.3713226,Food Weight,Fruits,g/capita/day
2009,362.789802,Food Weight,Grains,g/capita/day
2009,0,Food Weight,Miscellaneous,g/capita/day
2009,68.70728414,Food Weight,Oils,g/capita/day
2009,19.10236571,Food Weight,Pulses,g/capita/day
2009,14.16434942,Food Weight,Spices & stimulants,g/capita/day
2009,206.686919,Food Weight,Starchy roots,g/capita/day
2009,88.09612851,Food Weight,Sweeteners,g/capita/day
2009,215.8145721,Food Weight,Vegetables,g/capita/day
2009,0.697212551,Protein,Alcoholic beverages,g/capita/day
2009,34.18974852,Protein,Animal products,g/capita/day
2009,1.194848461,Protein,Fruits,g/capita/day
2009,28.2946566,Protein,Grains,g/capita/day
2009,0.310544338,Protein,Miscellaneous,g/capita/day
2009,2.562652581,Protein,Oils,g/capita/day
2009,4.19430088,Protein,Pulses,g/capita/day
2009,1.013228017,Protein,Spices & stimulants,g/capita/day
2009,2.611289544,Protein,Starchy roots,g/capita/day
2009,0.017763158,Protein,Sweeteners,g/capita/day
2009,2.563546831,Protein,Vegetables,g/capita/day
