CountryName,ElementName,Year,Count
Syrian Arab Republic,Protein,1966,20
Thailand,Protein,1966,16
Timor-Leste,Protein,1966,17
Togo,Protein,1966,20
Trinidad and Tobago,Protein,1966,22
Tunisia,Protein,1966,19
Turkey,Protein,1966,23
Uganda,Protein,1966,19
United Arab Emirates,Protein,1966,13
United Kingdom,Protein,1966,25
United Republic of Tanzania,Protein,1966,18
United States of America,Protein,1966,27
Uruguay,Protein,1966,22
USSR,Protein,1966,25
Vanuatu,Protein,1966,12
Venezuela (Bolivarian Republic of),Protein,1966,23
Viet Nam,Protein,1966,16
Yemen,Protein,1966,16
Yugoslav SFR,Protein,1966,21
Zambia,Protein,1966,16
Zimbabwe,Protein,1966,14
Albania,Protein,1967,14
Algeria,Protein,1967,19
Angola,Protein,1967,16
Antigua and Barbuda,Protein,1967,13
Argentina,Protein,1967,23
Australia,Protein,1967,23
Austria,Protein,1967,23
Bahamas,Protein,1967,21
Bangladesh,Protein,1967,16
Barbados,Protein,1967,22
Belgium-Luxembourg,Protein,1967,22
Belize,Protein,1967,17
Benin,Protein,1967,19
Bermuda,Protein,1967,18
Bolivia (Plurinational State of),Protein,1967,23
Botswana,Protein,1967,12
Brazil,Protein,1967,23
Brunei Darussalam,Protein,1967,23
Bulgaria,Protein,1967,20
Burkina Faso,Protein,1967,17
Burundi,Protein,1967,20
Cambodia,Protein,1967,12
Cameroon,Protein,1967,27
Canada,Protein,1967,26
Cape Verde,Protein,1967,17
Central African Republic,Protein,1967,18
Chad,Protein,1967,21
Chile,Protein,1967,21
China,Protein,1967,19
Colombia,Protein,1967,22
Comoros,Protein,1967,11
Congo,Protein,1967,16
Costa Rica,Protein,1967,15
C“te d'Ivoire,Protein,1967,18
Cuba,Protein,1967,17
Cyprus,Protein,1967,25
Czechoslovakia,Protein,1967,19
Democratic People's Republic of Korea,Protein,1967,14
Denmark,Protein,1967,22
Djibouti,Protein,1967,9
Dominica,Protein,1967,21
Dominican Republic,Protein,1967,24
Ecuador,Protein,1967,22
Egypt,Protein,1967,19
El Salvador,Protein,1967,18
Ethiopia PDR,Protein,1967,21
Fiji,Protein,1967,18
Finland,Protein,1967,19
France,Protein,1967,24
French Polynesia,Protein,1967,21
Gabon,Protein,1967,16
Gambia,Protein,1967,12
Germany,Protein,1967,25
Ghana,Protein,1967,21
Greece,Protein,1967,23
Grenada,Protein,1967,24
Guatemala,Protein,1967,15
Guinea,Protein,1967,17
Guinea-Bissau,Protein,1967,16
Guyana,Protein,1967,22
Haiti,Protein,1967,20
Honduras,Protein,1967,15
Hungary,Protein,1967,18
Iceland,Protein,1967,18
India,Protein,1967,25
Indonesia,Protein,1967,17
Iran (Islamic Republic of),Protein,1967,16
Ireland,Protein,1967,22
Israel,Protein,1967,28
Italy,Protein,1967,22
Jamaica,Protein,1967,25
Japan,Protein,1967,26
Jordan,Protein,1967,20
Kenya,Protein,1967,22
Kiribati,Protein,1967,10
Kuwait,Protein,1967,22
Lao People's Democratic Republic,Protein,1967,17
Lebanon,Protein,1967,27
Lesotho,Protein,1967,12
Liberia,Protein,1967,15
Libya,Protein,1967,23
Madagascar,Protein,1967,17
Malawi,Protein,1967,16
Malaysia,Protein,1967,25
Maldives,Protein,1967,13
Mali,Protein,1967,17
Malta,Protein,1967,21
Mauritania,Protein,1967,15
Mauritius,Protein,1967,14
Mexico,Protein,1967,23
Mongolia,Protein,1967,8
Morocco,Protein,1967,23
Mozambique,Protein,1967,16
Myanmar,Protein,1967,19
Namibia,Protein,1967,9
Nepal,Protein,1967,14
Netherlands,Protein,1967,25
New Caledonia,Protein,1967,18
New Zealand,Protein,1967,23
Nicaragua,Protein,1967,17
Niger,Protein,1967,14
Nigeria,Protein,1967,24
Norway,Protein,1967,21
Pakistan,Protein,1967,20
Panama,Protein,1967,21
Paraguay,Protein,1967,21
Peru,Protein,1967,24
Philippines,Protein,1967,18
Poland,Protein,1967,18
Portugal,Protein,1967,22
Republic of Korea,Protein,1967,15
Romania,Protein,1967,16
Rwanda,Protein,1967,14
Saint Kitts and Nevis,Protein,1967,16
Saint Lucia,Protein,1967,19
Saint Vincent and the Grenadines,Protein,1967,21
Samoa,Protein,1967,15
Sao Tome and Principe,Protein,1967,15
Saudi Arabia,Protein,1967,22
Senegal,Protein,1967,20
Seychelles,Protein,1967,16
Sierra Leone,Protein,1967,21
Solomon Islands,Protein,1967,13
South Africa,Protein,1967,24
Spain,Protein,1967,21
Sri Lanka,Protein,1967,21
Sudan (former),Protein,1967,23
Suriname,Protein,1967,20
Swaziland,Protein,1967,18
Sweden,Protein,1967,25
Switzerland,Protein,1967,26
Syrian Arab Republic,Protein,1967,20
Thailand,Protein,1967,16
Timor-Leste,Protein,1967,17
Togo,Protein,1967,20
Trinidad and Tobago,Protein,1967,23
Tunisia,Protein,1967,20
Turkey,Protein,1967,24
Uganda,Protein,1967,19
United Arab Emirates,Protein,1967,15
United Kingdom,Protein,1967,25
United Republic of Tanzania,Protein,1967,20
United States of America,Protein,1967,27
Uruguay,Protein,1967,21
USSR,Protein,1967,25
Vanuatu,Protein,1967,12
Venezuela (Bolivarian Republic of),Protein,1967,21
Viet Nam,Protein,1967,14
Yemen,Protein,1967,16
Yugoslav SFR,Protein,1967,21
Zambia,Protein,1967,16
Zimbabwe,Protein,1967,16
Albania,Protein,1968,14
Algeria,Protein,1968,18
Angola,Protein,1968,16
Antigua and Barbuda,Protein,1968,13
Argentina,Protein,1968,24
Australia,Protein,1968,22
Austria,Protein,1968,24
Bahamas,Protein,1968,21
Bangladesh,Protein,1968,17
Barbados,Protein,1968,23
Belgium-Luxembourg,Protein,1968,21
Belize,Protein,1968,17
Benin,Protein,1968,19
Bermuda,Protein,1968,19
Bolivia (Plurinational State of),Protein,1968,22
Botswana,Protein,1968,12
Brazil,Protein,1968,22
Brunei Darussalam,Protein,1968,22
Bulgaria,Protein,1968,19
Burkina Faso,Protein,1968,17
Burundi,Protein,1968,21
Cambodia,Protein,1968,14
Cameroon,Protein,1968,27
Canada,Protein,1968,26
Cape Verde,Protein,1968,17
Central African Republic,Protein,1968,18
Chad,Protein,1968,20
Chile,Protein,1968,20
China,Protein,1968,19
Colombia,Protein,1968,23
Comoros,Protein,1968,11
Congo,Protein,1968,17
Costa Rica,Protein,1968,16
C“te d'Ivoire,Protein,1968,18
Cuba,Protein,1968,18
Cyprus,Protein,1968,23
Czechoslovakia,Protein,1968,21
Democratic People's Republic of Korea,Protein,1968,14
Denmark,Protein,1968,23
Djibouti,Protein,1968,9
Dominica,Protein,1968,20
Dominican Republic,Protein,1968,24
Ecuador,Protein,1968,23
Egypt,Protein,1968,19
El Salvador,Protein,1968,19
Ethiopia PDR,Protein,1968,21
Fiji,Protein,1968,19
Finland,Protein,1968,20
France,Protein,1968,24
French Polynesia,Protein,1968,22
Gabon,Protein,1968,17
Gambia,Protein,1968,12
Germany,Protein,1968,24
Ghana,Protein,1968,21
Greece,Protein,1968,24
Grenada,Protein,1968,23
Guatemala,Protein,1968,14
Guinea,Protein,1968,17
Guinea-Bissau,Protein,1968,16
Guyana,Protein,1968,19
Haiti,Protein,1968,20
Honduras,Protein,1968,14
Hungary,Protein,1968,18
Iceland,Protein,1968,20
India,Protein,1968,25
Indonesia,Protein,1968,18
Iran (Islamic Republic of),Protein,1968,16
Ireland,Protein,1968,20
Israel,Protein,1968,28
Italy,Protein,1968,22
Jamaica,Protein,1968,25
Japan,Protein,1968,27
Jordan,Protein,1968,20
Kenya,Protein,1968,22
Kiribati,Protein,1968,10
Kuwait,Protein,1968,22
Lao People's Democratic Republic,Protein,1968,17
Lebanon,Protein,1968,26
Lesotho,Protein,1968,12
Liberia,Protein,1968,16
Libya,Protein,1968,22
Madagascar,Protein,1968,16
Malawi,Protein,1968,16
Malaysia,Protein,1968,26
Maldives,Protein,1968,12
Mali,Protein,1968,17
Malta,Protein,1968,20
Mauritania,Protein,1968,15
Mauritius,Protein,1968,13
Mexico,Protein,1968,23
Mongolia,Protein,1968,8
Morocco,Protein,1968,23
Mozambique,Protein,1968,15
Myanmar,Protein,1968,19
Namibia,Protein,1968,9
Nepal,Protein,1968,14
Netherlands,Protein,1968,25
New Caledonia,Protein,1968,17
New Zealand,Protein,1968,22
Nicaragua,Protein,1968,18
Niger,Protein,1968,14
Nigeria,Protein,1968,24
Norway,Protein,1968,21
Pakistan,Protein,1968,20
Panama,Protein,1968,22
Paraguay,Protein,1968,22
Peru,Protein,1968,23
Philippines,Protein,1968,18
Poland,Protein,1968,17
Portugal,Protein,1968,22
Republic of Korea,Protein,1968,15
Romania,Protein,1968,18
Rwanda,Protein,1968,15
Saint Kitts and Nevis,Protein,1968,16
Saint Lucia,Protein,1968,20
Saint Vincent and the Grenadines,Protein,1968,22
Samoa,Protein,1968,15
Sao Tome and Principe,Protein,1968,15
Saudi Arabia,Protein,1968,21
Senegal,Protein,1968,20
Seychelles,Protein,1968,17
Sierra Leone,Protein,1968,22
Solomon Islands,Protein,1968,13
South Africa,Protein,1968,23
Spain,Protein,1968,22
Sri Lanka,Protein,1968,20
Sudan (former),Protein,1968,21
Suriname,Protein,1968,21
Swaziland,Protein,1968,18
Sweden,Protein,1968,25
Switzerland,Protein,1968,25
Syrian Arab Republic,Protein,1968,23
Thailand,Protein,1968,15
Timor-Leste,Protein,1968,16
Togo,Protein,1968,20
Trinidad and Tobago,Protein,1968,23
Tunisia,Protein,1968,22
Turkey,Protein,1968,24
Uganda,Protein,1968,19
United Arab Emirates,Protein,1968,15
United Kingdom,Protein,1968,25
United Republic of Tanzania,Protein,1968,22
United States of America,Protein,1968,27
Uruguay,Protein,1968,21
USSR,Protein,1968,25
Vanuatu,Protein,1968,12
Venezuela (Bolivarian Republic of),Protein,1968,20
Viet Nam,Protein,1968,15
Yemen,Protein,1968,16
Yugoslav SFR,Protein,1968,21
Zambia,Protein,1968,17
Zimbabwe,Protein,1968,16
Albania,Protein,1969,14
Algeria,Protein,1969,18
Angola,Protein,1969,15
Antigua and Barbuda,Protein,1969,12
Argentina,Protein,1969,24
Australia,Protein,1969,24
Austria,Protein,1969,24
Bahamas,Protein,1969,21
Bangladesh,Protein,1969,16
Barbados,Protein,1969,21
Belgium-Luxembourg,Protein,1969,22
Belize,Protein,1969,16
Benin,Protein,1969,19
Bermuda,Protein,1969,17
Bolivia (Plurinational State of),Protein,1969,23
Botswana,Protein,1969,12
Brazil,Protein,1969,24
Brunei Darussalam,Protein,1969,22
Bulgaria,Protein,1969,20
Burkina Faso,Protein,1969,17
Burundi,Protein,1969,20
Cambodia,Protein,1969,16
Cameroon,Protein,1969,27
Canada,Protein,1969,26
Cape Verde,Protein,1969,19
Central African Republic,Protein,1969,18
Chad,Protein,1969,21
Chile,Protein,1969,20
China,Protein,1969,19
Colombia,Protein,1969,23
Comoros,Protein,1969,11
Congo,Protein,1969,16
Costa Rica,Protein,1969,16
C“te d'Ivoire,Protein,1969,18
Cuba,Protein,1969,18
Cyprus,Protein,1969,25
Czechoslovakia,Protein,1969,23
Democratic People's Republic of Korea,Protein,1969,14
Denmark,Protein,1969,22
Djibouti,Protein,1969,9
Dominica,Protein,1969,20
Dominican Republic,Protein,1969,24
Ecuador,Protein,1969,22
Egypt,Protein,1969,19
El Salvador,Protein,1969,19
Ethiopia PDR,Protein,1969,21
Fiji,Protein,1969,19
Finland,Protein,1969,18
France,Protein,1969,24
French Polynesia,Protein,1969,23
Gabon,Protein,1969,17
Gambia,Protein,1969,13
Germany,Protein,1969,24
Ghana,Protein,1969,21
Greece,Protein,1969,22
Grenada,Protein,1969,23
Guatemala,Protein,1969,15
Guinea,Protein,1969,17
Guinea-Bissau,Protein,1969,17
Guyana,Protein,1969,22
Haiti,Protein,1969,21
Honduras,Protein,1969,15
Hungary,Protein,1969,18
Iceland,Protein,1969,19
India,Protein,1969,25
Indonesia,Protein,1969,19
Iran (Islamic Republic of),Protein,1969,16
Ireland,Protein,1969,21
Israel,Protein,1969,28
Italy,Protein,1969,22
Jamaica,Protein,1969,25
Japan,Protein,1969,26
Jordan,Protein,1969,19
Kenya,Protein,1969,23
Kiribati,Protein,1969,11
Kuwait,Protein,1969,21
Lao People's Democratic Republic,Protein,1969,18
Lebanon,Protein,1969,23
Lesotho,Protein,1969,12
Liberia,Protein,1969,15
Libya,Protein,1969,21
Madagascar,Protein,1969,19
Malawi,Protein,1969,16
Malaysia,Protein,1969,26
Maldives,Protein,1969,12
Mali,Protein,1969,17
Malta,Protein,1969,20
Mauritania,Protein,1969,15
Mauritius,Protein,1969,13
Mexico,Protein,1969,24
Mongolia,Protein,1969,8
Morocco,Protein,1969,21
Mozambique,Protein,1969,16
Myanmar,Protein,1969,20
Namibia,Protein,1969,9
Nepal,Protein,1969,14
Netherlands,Protein,1969,25
New Caledonia,Protein,1969,19
New Zealand,Protein,1969,23
Nicaragua,Protein,1969,16
Niger,Protein,1969,14
Nigeria,Protein,1969,24
Norway,Protein,1969,21
Pakistan,Protein,1969,20
Panama,Protein,1969,22
Paraguay,Protein,1969,22
Peru,Protein,1969,25
Philippines,Protein,1969,18
Poland,Protein,1969,18
Portugal,Protein,1969,23
Republic of Korea,Protein,1969,17
Romania,Protein,1969,18
Rwanda,Protein,1969,16
Saint Kitts and Nevis,Protein,1969,16
Saint Lucia,Protein,1969,20
Saint Vincent and the Grenadines,Protein,1969,22
Samoa,Protein,1969,14
Sao Tome and Principe,Protein,1969,16
Saudi Arabia,Protein,1969,22
Senegal,Protein,1969,19
Seychelles,Protein,1969,16
Sierra Leone,Protein,1969,22
Solomon Islands,Protein,1969,13
South Africa,Protein,1969,22
Spain,Protein,1969,22
Sri Lanka,Protein,1969,19
Sudan (former),Protein,1969,22
Suriname,Protein,1969,20
Swaziland,Protein,1969,17
Sweden,Protein,1969,24
Switzerland,Protein,1969,25
Syrian Arab Republic,Protein,1969,19
Thailand,Protein,1969,15
Timor-Leste,Protein,1969,17
Togo,Protein,1969,21
Trinidad and Tobago,Protein,1969,22
Tunisia,Protein,1969,20
Turkey,Protein,1969,24
Uganda,Protein,1969,19
United Arab Emirates,Protein,1969,14
United Kingdom,Protein,1969,25
United Republic of Tanzania,Protein,1969,21
United States of America,Protein,1969,26
Uruguay,Protein,1969,21
USSR,Protein,1969,26
Vanuatu,Protein,1969,13
Venezuela (Bolivarian Republic of),Protein,1969,21
Viet Nam,Protein,1969,15
Yemen,Protein,1969,16
Yugoslav SFR,Protein,1969,21
Zambia,Protein,1969,16
Zimbabwe,Protein,1969,16
Albania,Protein,1970,14
Algeria,Protein,1970,19
Angola,Protein,1970,15
Antigua and Barbuda,Protein,1970,13
Argentina,Protein,1970,23
Australia,Protein,1970,24
Austria,Protein,1970,25
Bahamas,Protein,1970,20
Bangladesh,Protein,1970,16
Barbados,Protein,1970,22
Belgium-Luxembourg,Protein,1970,21
Belize,Protein,1970,18
Benin,Protein,1970,19
Bermuda,Protein,1970,21
Bolivia (Plurinational State of),Protein,1970,24
Botswana,Protein,1970,12
Brazil,Protein,1970,22
Brunei Darussalam,Protein,1970,24
Bulgaria,Protein,1970,20
Burkina Faso,Protein,1970,16
Burundi,Protein,1970,20
Cambodia,Protein,1970,15
Cameroon,Protein,1970,27
Canada,Protein,1970,25
Cape Verde,Protein,1970,16
Central African Republic,Protein,1970,18
Chad,Protein,1970,21
Chile,Protein,1970,21
China,Protein,1970,19
Colombia,Protein,1970,23
Comoros,Protein,1970,11
Congo,Protein,1970,16
Costa Rica,Protein,1970,18
C“te d'Ivoire,Protein,1970,20
Cuba,Protein,1970,17
Cyprus,Protein,1970,25
Czechoslovakia,Protein,1970,22
Democratic People's Republic of Korea,Protein,1970,14
Denmark,Protein,1970,21
Djibouti,Protein,1970,9
Dominica,Protein,1970,20
Dominican Republic,Protein,1970,24
Ecuador,Protein,1970,20
Egypt,Protein,1970,19
El Salvador,Protein,1970,18
Ethiopia PDR,Protein,1970,21
Fiji,Protein,1970,20
Finland,Protein,1970,19
France,Protein,1970,23
French Polynesia,Protein,1970,20
Gabon,Protein,1970,17
Gambia,Protein,1970,13
Germany,Protein,1970,24
Ghana,Protein,1970,21
Greece,Protein,1970,22
Grenada,Protein,1970,23
Guatemala,Protein,1970,16
Guinea,Protein,1970,17
Guinea-Bissau,Protein,1970,17
Guyana,Protein,1970,20
Haiti,Protein,1970,21
Honduras,Protein,1970,14
Hungary,Protein,1970,19
Iceland,Protein,1970,19
India,Protein,1970,25
Indonesia,Protein,1970,18
Iran (Islamic Republic of),Protein,1970,16
Ireland,Protein,1970,22
Israel,Protein,1970,30
Italy,Protein,1970,22
Jamaica,Protein,1970,25
Japan,Protein,1970,28
Jordan,Protein,1970,17
Kenya,Protein,1970,22
Kiribati,Protein,1970,11
Kuwait,Protein,1970,21
Lao People's Democratic Republic,Protein,1970,18
Lebanon,Protein,1970,25
Lesotho,Protein,1970,12
Liberia,Protein,1970,16
Libya,Protein,1970,23
Madagascar,Protein,1970,19
Malawi,Protein,1970,16
Malaysia,Protein,1970,24
Maldives,Protein,1970,12
Mali,Protein,1970,17
Malta,Protein,1970,19
Mauritania,Protein,1970,15
Mauritius,Protein,1970,13
Mexico,Protein,1970,23
Mongolia,Protein,1970,7
Morocco,Protein,1970,21
Mozambique,Protein,1970,18
Myanmar,Protein,1970,20
Namibia,Protein,1970,9
Nepal,Protein,1970,14
Netherlands,Protein,1970,25
New Caledonia,Protein,1970,19
New Zealand,Protein,1970,23
Nicaragua,Protein,1970,14
Niger,Protein,1970,14
Nigeria,Protein,1970,24
Norway,Protein,1970,21
Pakistan,Protein,1970,20
Panama,Protein,1970,21
Paraguay,Protein,1970,20
Peru,Protein,1970,22
Philippines,Protein,1970,17
Poland,Protein,1970,17
Portugal,Protein,1970,22
Republic of Korea,Protein,1970,15
Romania,Protein,1970,18
Rwanda,Protein,1970,18
Saint Kitts and Nevis,Protein,1970,16
Saint Lucia,Protein,1970,20
Saint Vincent and the Grenadines,Protein,1970,22
Samoa,Protein,1970,15
Sao Tome and Principe,Protein,1970,16
Saudi Arabia,Protein,1970,21
Senegal,Protein,1970,19
Seychelles,Protein,1970,18
Sierra Leone,Protein,1970,21
Solomon Islands,Protein,1970,15
South Africa,Protein,1970,24
Spain,Protein,1970,22
Sri Lanka,Protein,1970,20
Sudan (former),Protein,1970,22
Suriname,Protein,1970,19
Swaziland,Protein,1970,17
Sweden,Protein,1970,25
Switzerland,Protein,1970,25
Syrian Arab Republic,Protein,1970,20
Thailand,Protein,1970,14
Timor-Leste,Protein,1970,17
Togo,Protein,1970,20
Trinidad and Tobago,Protein,1970,22
Tunisia,Protein,1970,21
Turkey,Protein,1970,23
Uganda,Protein,1970,19
United Arab Emirates,Protein,1970,15
United Kingdom,Protein,1970,25
United Republic of Tanzania,Protein,1970,22
United States of America,Protein,1970,26
Uruguay,Protein,1970,21
USSR,Protein,1970,24
Vanuatu,Protein,1970,14
Venezuela (Bolivarian Republic of),Protein,1970,20
Viet Nam,Protein,1970,15
Yemen,Protein,1970,15
Yugoslav SFR,Protein,1970,21
Zambia,Protein,1970,16
Zimbabwe,Protein,1970,16
Albania,Protein,1971,14
Algeria,Protein,1971,17
Angola,Protein,1971,16
Antigua and Barbuda,Protein,1971,12
Argentina,Protein,1971,24
Australia,Protein,1971,24
Austria,Protein,1971,25
Bahamas,Protein,1971,21
Bangladesh,Protein,1971,16
Barbados,Protein,1971,22
Belgium-Luxembourg,Protein,1971,21
Belize,Protein,1971,18
Benin,Protein,1971,20
Bermuda,Protein,1971,19
Bolivia (Plurinational State of),Protein,1971,24
Botswana,Protein,1971,12
Brazil,Protein,1971,23
Brunei Darussalam,Protein,1971,25
Bulgaria,Protein,1971,20
Burkina Faso,Protein,1971,16
Burundi,Protein,1971,20
Cambodia,Protein,1971,13
Cameroon,Protein,1971,26
Canada,Protein,1971,25
Cape Verde,Protein,1971,18
Central African Republic,Protein,1971,18
Chad,Protein,1971,21
Chile,Protein,1971,23
China,Protein,1971,19
Colombia,Protein,1971,22
Comoros,Protein,1971,10
Congo,Protein,1971,17
Costa Rica,Protein,1971,18
C“te d'Ivoire,Protein,1971,20
Cuba,Protein,1971,17
Cyprus,Protein,1971,26
Czechoslovakia,Protein,1971,20
Democratic People's Republic of Korea,Protein,1971,15
Denmark,Protein,1971,22
Djibouti,Protein,1971,9
Dominica,Protein,1971,20
Dominican Republic,Protein,1971,24
Ecuador,Protein,1971,22
Egypt,Protein,1971,20
El Salvador,Protein,1971,17
Ethiopia PDR,Protein,1971,21
Fiji,Protein,1971,20
Finland,Protein,1971,20
France,Protein,1971,23
French Polynesia,Protein,1971,21
Gabon,Protein,1971,16
Gambia,Protein,1971,13
Germany,Protein,1971,24
Ghana,Protein,1971,21
Greece,Protein,1971,23
Grenada,Protein,1971,26
Guatemala,Protein,1971,15
Guinea,Protein,1971,18
Guinea-Bissau,Protein,1971,17
Guyana,Protein,1971,23
Haiti,Protein,1971,21
Honduras,Protein,1971,14
Hungary,Protein,1971,18
Iceland,Protein,1971,20
India,Protein,1971,25
Indonesia,Protein,1971,18
Iran (Islamic Republic of),Protein,1971,16
Ireland,Protein,1971,22
Israel,Protein,1971,29
Italy,Protein,1971,21
Jamaica,Protein,1971,25
Japan,Protein,1971,28
Jordan,Protein,1971,18
Kenya,Protein,1971,21
Kiribati,Protein,1971,11
Kuwait,Protein,1971,22
Lao People's Democratic Republic,Protein,1971,18
