CountryName,Measurement,Year,Dominance
Seychelles,Calories,1977,0.402419779
Sierra Leone,Calories,1977,0.505365854
Solomon Islands,Calories,1977,0.308846353
South Africa,Calories,1977,0.402053388
Spain,Calories,1977,0.308351178
Sri Lanka,Calories,1977,0.435322196
Sudan (former),Calories,1977,0.364480557
Suriname,Calories,1977,0.371458011
Swaziland,Calories,1977,0.278100775
Sweden,Calories,1977,0.234561495
Switzerland,Calories,1977,0.288999098
Syrian Arab Republic,Calories,1977,0.548197821
Thailand,Calories,1977,0.733012306
Timor-Leste,Calories,1977,0.414086217
Togo,Calories,1977,0.181557847
Trinidad and Tobago,Calories,1977,0.315454545
Tunisia,Calories,1977,0.608912953
Turkey,Calories,1977,0.513427562
Uganda,Calories,1977,0.160909091
United Arab Emirates,Calories,1977,0.382608696
United Kingdom,Calories,1977,0.313121272
United Republic of Tanzania,Calories,1977,0.326819736
United States of America,Calories,1977,0.229500687
Uruguay,Calories,1977,0.428134557
USSR,Calories,1977,0.401118658
Vanuatu,Calories,1977,0.306806807
Venezuela (Bolivarian Republic of),Calories,1977,0.207156309
Viet Nam,Calories,1977,0.710035006
Yemen,Calories,1977,0.36453202
Yugoslav SFR,Calories,1977,0.505787443
Zambia,Calories,1977,0.613587192
Zimbabwe,Calories,1977,0.537572254
Albania,Calories,1978,0.484887186
Algeria,Calories,1978,0.594878829
Angola,Calories,1978,0.260167131
Antigua and Barbuda,Calories,1978,0.340969163
Argentina,Calories,1978,0.395604396
Australia,Calories,1978,0.308968377
Austria,Calories,1978,0.235665695
Bahamas,Calories,1978,0.211088844
Bangladesh,Calories,1978,0.756729811
Barbados,Calories,1978,0.280602637
Belgium-Luxembourg,Calories,1978,0.323586745
Belize,Calories,1978,0.267970098
Benin,Calories,1978,0.248095756
Bermuda,Calories,1978,0.225014611
Bolivia (Plurinational State of),Calories,1978,0.263095939
Botswana,Calories,1978,0.356300435
Brazil,Calories,1978,0.206604195
Brunei Darussalam,Calories,1978,0.343237705
Bulgaria,Calories,1978,0.509210984
Burkina Faso,Calories,1978,0.385821832
Burundi,Calories,1978,0.278425656
Cambodia,Calories,1978,0.804711717
Cameroon,Calories,1978,0.190407674
Canada,Calories,1978,0.274805195
Cape Verde,Calories,1978,0.439079169
Central African Republic,Calories,1978,0.494058501
Chad,Calories,1978,0.292471686
Chile,Calories,1978,0.459775281
China,Calories,1978,0.403092784
Colombia,Calories,1978,0.24537037
Comoros,Calories,1978,0.351566385
Congo,Calories,1978,0.509533898
Costa Rica,Calories,1978,0.305899851
C“te d'Ivoire,Calories,1978,0.184284005
Cuba,Calories,1978,0.263507109
Cyprus,Calories,1978,0.364481156
Czechoslovakia,Calories,1978,0.342844601
Democratic People's Republic of Korea,Calories,1978,0.356
Denmark,Calories,1978,0.239895013
Djibouti,Calories,1978,0.276167472
Dominica,Calories,1978,0.27700056
Dominican Republic,Calories,1978,0.230851064
Ecuador,Calories,1978,0.252906977
Egypt,Calories,1978,0.376418152
El Salvador,Calories,1978,0.401055409
Ethiopia PDR,Calories,1978,0.162823201
Fiji,Calories,1978,0.273262032
Finland,Calories,1978,0.270581462
France,Calories,1978,0.333015267
French Polynesia,Calories,1978,0.337535014
Gabon,Calories,1978,0.192343173
Gambia,Calories,1978,0.420928865
Germany,Calories,1978,0.224781207
Ghana,Calories,1978,0.253420195
Greece,Calories,1978,0.404166667
Grenada,Calories,1978,0.328239955
Guatemala,Calories,1978,0.508492023
Guinea,Calories,1978,0.278238116
Guinea-Bissau,Calories,1978,0.34874864
Guyana,Calories,1978,0.350606909
Haiti,Calories,1978,0.151982379
Honduras,Calories,1978,0.491749175
Hungary,Calories,1978,0.489047832
Iceland,Calories,1978,0.315403423
India,Calories,1978,0.341535433
Indonesia,Calories,1978,0.57443609
Iran (Islamic Republic of),Calories,1978,0.515869468
Ireland,Calories,1978,0.343622333
Israel,Calories,1978,0.404238305
Italy,Calories,1978,0.444893461
Jamaica,Calories,1978,0.249333333
Japan,Calories,1978,0.367274344
Jordan,Calories,1978,0.523831776
Kenya,Calories,1978,0.503496503
Kiribati,Calories,1978,0.320710059
Kuwait,Calories,1978,0.299109236
Lao People's Democratic Republic,Calories,1978,0.799894403
Lebanon,Calories,1978,0.453651685
Lesotho,Calories,1978,0.312386157
Liberia,Calories,1978,0.475326866
Libya,Calories,1978,0.473165389
Madagascar,Calories,1978,0.568918919
Malawi,Calories,1978,0.624495289
Malaysia,Calories,1978,0.458021978
Maldives,Calories,1978,0.271111111
Mali,Calories,1978,0.289174868
Malta,Calories,1978,0.472719523
Mauritania,Calories,1978,0.229007634
Mauritius,Calories,1978,0.323183993
Mexico,Calories,1978,0.455490849
Mongolia,Calories,1978,0.71825695
Morocco,Calories,1978,0.448124501
Mozambique,Calories,1978,0.429458239
Myanmar,Calories,1978,0.787192118
Namibia,Calories,1978,0.20413718
Nepal,Calories,1978,0.482424242
Netherlands,Calories,1978,0.271864068
New Caledonia,Calories,1978,0.283197832
New Zealand,Calories,1978,0.337053571
Nicaragua,Calories,1978,0.329312425
Niger,Calories,1978,0.479603087
Nigeria,Calories,1978,0.119366626
Norway,Calories,1978,0.307844105
Pakistan,Calories,1978,0.519410319
Panama,Calories,1978,0.245005875
Paraguay,Calories,1978,0.183673469
Peru,Calories,1978,0.221176471
Philippines,Calories,1978,0.442464358
Poland,Calories,1978,0.325814536
Portugal,Calories,1978,0.286637931
Republic of Korea,Calories,1978,0.528142905
Romania,Calories,1978,0.411189358
Rwanda,Calories,1978,0.223345588
Saint Kitts and Nevis,Calories,1978,0.280474041
Saint Lucia,Calories,1978,0.317762399
Saint Vincent and the Grenadines,Calories,1978,0.284623218
Samoa,Calories,1978,0.294147844
Sao Tome and Principe,Calories,1978,0.223566544
Saudi Arabia,Calories,1978,0.354969574
Senegal,Calories,1978,0.27905786
Seychelles,Calories,1978,0.420700309
Sierra Leone,Calories,1978,0.508317025
Solomon Islands,Calories,1978,0.305120167
South Africa,Calories,1978,0.426879085
Spain,Calories,1978,0.291025641
Sri Lanka,Calories,1978,0.395716946
Sudan (former),Calories,1978,0.407065217
Suriname,Calories,1978,0.372942387
Swaziland,Calories,1978,0.255624701
Sweden,Calories,1978,0.230687831
Switzerland,Calories,1978,0.303255814
Syrian Arab Republic,Calories,1978,0.532554257
Thailand,Calories,1978,0.762568442
Timor-Leste,Calories,1978,0.395667047
Togo,Calories,1978,0.215442765
Trinidad and Tobago,Calories,1978,0.317397078
Tunisia,Calories,1978,0.617928287
Turkey,Calories,1978,0.508312699
Uganda,Calories,1978,0.148307105
United Arab Emirates,Calories,1978,0.362510675
United Kingdom,Calories,1978,0.31865285
United Republic of Tanzania,Calories,1978,0.291788856
United States of America,Calories,1978,0.22675737
Uruguay,Calories,1978,0.423239013
USSR,Calories,1978,0.405017921
Vanuatu,Calories,1978,0.283072546
Venezuela (Bolivarian Republic of),Calories,1978,0.216611609
Viet Nam,Calories,1978,0.65274463
Yemen,Calories,1978,0.324324324
Yugoslav SFR,Calories,1978,0.517031194
Zambia,Calories,1978,0.610330766
Zimbabwe,Calories,1978,0.545541707
Albania,Calories,1979,0.466254963
Algeria,Calories,1979,0.579729139
Angola,Calories,1979,0.241671372
Antigua and Barbuda,Calories,1979,0.301093356
Argentina,Calories,1979,0.398044693
Australia,Calories,1979,0.313228586
Austria,Calories,1979,0.23131842
Bahamas,Calories,1979,0.216288385
Bangladesh,Calories,1979,0.769529355
Barbados,Calories,1979,0.295938104
Belgium-Luxembourg,Calories,1979,0.322277228
Belize,Calories,1979,0.259174312
Benin,Calories,1979,0.234930448
Bermuda,Calories,1979,0.220763723
Bolivia (Plurinational State of),Calories,1979,0.275504323
Botswana,Calories,1979,0.354453078
Brazil,Calories,1979,0.219554031
Brunei Darussalam,Calories,1979,0.347185692
Bulgaria,Calories,1979,0.512748865
Burkina Faso,Calories,1979,0.35710006
Burundi,Calories,1979,0.2814739
Cambodia,Calories,1979,0.825659914
Cameroon,Calories,1979,0.179267713
Canada,Calories,1979,0.269587629
Cape Verde,Calories,1979,0.453333333
Central African Republic,Calories,1979,0.477375566
Chad,Calories,1979,0.266134398
Chile,Calories,1979,0.481085892
China,Calories,1979,0.410548087
Colombia,Calories,1979,0.230648536
Comoros,Calories,1979,0.387978142
Congo,Calories,1979,0.513283741
Costa Rica,Calories,1979,0.291625616
C“te d'Ivoire,Calories,1979,0.199014405
Cuba,Calories,1979,0.271386431
Cyprus,Calories,1979,0.34192607
Czechoslovakia,Calories,1979,0.341895483
Democratic People's Republic of Korea,Calories,1979,0.40505145
Denmark,Calories,1979,0.230402542
Djibouti,Calories,1979,0.28314799
Dominica,Calories,1979,0.33870006
Dominican Republic,Calories,1979,0.239744273
Ecuador,Calories,1979,0.262975779
Egypt,Calories,1979,0.382296096
El Salvador,Calories,1979,0.404907975
Ethiopia PDR,Calories,1979,0.160122699
Fiji,Calories,1979,0.263266358
Finland,Calories,1979,0.273211118
France,Calories,1979,0.33902439
French Polynesia,Calories,1979,0.344332855
Gabon,Calories,1979,0.20487106
Gambia,Calories,1979,0.382318501
Germany,Calories,1979,0.229070837
Ghana,Calories,1979,0.235723772
Greece,Calories,1979,0.394576012
Grenada,Calories,1979,0.321528949
Guatemala,Calories,1979,0.515897436
Guinea,Calories,1979,0.297674419
Guinea-Bissau,Calories,1979,0.390271493
Guyana,Calories,1979,0.37222758
Haiti,Calories,1979,0.15648855
Honduras,Calories,1979,0.489762037
Hungary,Calories,1979,0.489823609
Iceland,Calories,1979,0.328077623
India,Calories,1979,0.319517314
Indonesia,Calories,1979,0.592085979
Iran (Islamic Republic of),Calories,1979,0.525652174
Ireland,Calories,1979,0.346947935
Israel,Calories,1979,0.409702405
Italy,Calories,1979,0.448214286
Jamaica,Calories,1979,0.252502275
Japan,Calories,1979,0.355722492
Jordan,Calories,1979,0.511254019
Kenya,Calories,1979,0.504573905
Kiribati,Calories,1979,0.295019157
Kuwait,Calories,1979,0.294090701
Lao People's Democratic Republic,Calories,1979,0.785177229
Lebanon,Calories,1979,0.439868975
Lesotho,Calories,1979,0.378352941
Liberia,Calories,1979,0.490456432
Libya,Calories,1979,0.468280161
Madagascar,Calories,1979,0.5660463
Malawi,Calories,1979,0.64516129
Malaysia,Calories,1979,0.465066438
Maldives,Calories,1979,0.314122534
Mali,Calories,1979,0.318696884
Malta,Calories,1979,0.469879518
Mauritania,Calories,1979,0.202498356
Mauritius,Calories,1979,0.350275307
Mexico,Calories,1979,0.449896907
Mongolia,Calories,1979,0.719324026
Morocco,Calories,1979,0.449189403
Mozambique,Calories,1979,0.425223214
Myanmar,Calories,1979,0.798383262
Namibia,Calories,1979,0.2
Nepal,Calories,1979,0.486383787
Netherlands,Calories,1979,0.28111056
New Caledonia,Calories,1979,0.282618718
New Zealand,Calories,1979,0.343767468
Nicaragua,Calories,1979,0.330477356
Niger,Calories,1979,0.450273224
Nigeria,Calories,1979,0.132169576
Norway,Calories,1979,0.321393523
Pakistan,Calories,1979,0.502759659
Panama,Calories,1979,0.259128386
Paraguay,Calories,1979,0.17804878
Peru,Calories,1979,0.202635914
Philippines,Calories,1979,0.454266735
Poland,Calories,1979,0.333055787
Portugal,Calories,1979,0.283068783
Republic of Korea,Calories,1979,0.514640028
Romania,Calories,1979,0.410172272
Rwanda,Calories,1979,0.222121896
Saint Kitts and Nevis,Calories,1979,0.290502793
Saint Lucia,Calories,1979,0.343873518
Saint Vincent and the Grenadines,Calories,1979,0.326637972
Samoa,Calories,1979,0.301693176
Sao Tome and Principe,Calories,1979,0.254787234
Saudi Arabia,Calories,1979,0.329142344
Senegal,Calories,1979,0.358281024
Seychelles,Calories,1979,0.42618675
Sierra Leone,Calories,1979,0.508893281
Solomon Islands,Calories,1979,0.287809813
South Africa,Calories,1979,0.44439834
Spain,Calories,1979,0.287149435
Sri Lanka,Calories,1979,0.384685506
Sudan (former),Calories,1979,0.379746835
Suriname,Calories,1979,0.329907503
Swaziland,Calories,1979,0.303631961
Sweden,Calories,1979,0.234768908
Switzerland,Calories,1979,0.279113626
Syrian Arab Republic,Calories,1979,0.522295623
Thailand,Calories,1979,0.721605917
Timor-Leste,Calories,1979,0.371671991
Togo,Calories,1979,0.212437811
Trinidad and Tobago,Calories,1979,0.2965041
Tunisia,Calories,1979,0.600870253
Turkey,Calories,1979,0.520096187
Uganda,Calories,1979,0.237322515
United Arab Emirates,Calories,1979,0.237602415
United Kingdom,Calories,1979,0.305
United Republic of Tanzania,Calories,1979,0.307913669
United States of America,Calories,1979,0.226364847
Uruguay,Calories,1979,0.381828015
USSR,Calories,1979,0.404723779
Vanuatu,Calories,1979,0.269284712
Venezuela (Bolivarian Republic of),Calories,1979,0.220961887
Viet Nam,Calories,1979,0.665757906
Yemen,Calories,1979,0.311305298
Yugoslav SFR,Calories,1979,0.516012954
Zambia,Calories,1979,0.627504554
Zimbabwe,Calories,1979,0.549439844
Albania,Calories,1980,0.475749559
Algeria,Calories,1980,0.586892178
Angola,Calories,1980,0.234826999
Antigua and Barbuda,Calories,1980,0.277355623
Argentina,Calories,1980,0.392493049
Australia,Calories,1980,0.310703667
Austria,Calories,1980,0.218316374
Bahamas,Calories,1980,0.227751756
Bangladesh,Calories,1980,0.732071713
Barbados,Calories,1980,0.277602524
Belgium-Luxembourg,Calories,1980,0.316550117
Belize,Calories,1980,0.238822246
Benin,Calories,1980,0.273074823
Bermuda,Calories,1980,0.221181978
Bolivia (Plurinational State of),Calories,1980,0.24583076
Botswana,Calories,1980,0.313620072
Brazil,Calories,1980,0.227411611
Brunei Darussalam,Calories,1980,0.309811503
Bulgaria,Calories,1980,0.520308123
Burkina Faso,Calories,1980,0.369131833
Burundi,Calories,1980,0.291495902
Cambodia,Calories,1980,0.7785672
Cameroon,Calories,1980,0.170684667
Canada,Calories,1980,0.281945163
Cape Verde,Calories,1980,0.429558745
Central African Republic,Calories,1980,0.468065268
Chad,Calories,1980,0.240677966
Chile,Calories,1980,0.473357016
China,Calories,1980,0.39456467
Colombia,Calories,1980,0.23324937
Comoros,Calories,1980,0.383492703
Congo,Calories,1980,0.506179197
Costa Rica,Calories,1980,0.278012189
C“te d'Ivoire,Calories,1980,0.204135338
Cuba,Calories,1980,0.259139287
Cyprus,Calories,1980,0.347936831
Czechoslovakia,Calories,1980,0.344609833
Democratic People's Republic of Korea,Calories,1980,0.353148615
Denmark,Calories,1980,0.231846473
Djibouti,Calories,1980,0.276647681
Dominica,Calories,1980,0.307566685
Dominican Republic,Calories,1980,0.24042879
Ecuador,Calories,1980,0.247969681
Egypt,Calories,1980,0.390400605
El Salvador,Calories,1980,0.398390342
Ethiopia PDR,Calories,1980,0.184041934
Fiji,Calories,1980,0.284921836
Finland,Calories,1980,0.254690165
France,Calories,1980,0.348166259
French Polynesia,Calories,1980,0.333494208
Gabon,Calories,1980,0.213066797
Gambia,Calories,1980,0.371671388
Germany,Calories,1980,0.231612608
Ghana,Calories,1980,0.248135593
Greece,Calories,1980,0.3752503
Grenada,Calories,1980,0.314383172
Guatemala,Calories,1980,0.504531722
Guinea,Calories,1980,0.292881647
Guinea-Bissau,Calories,1980,0.363186813
Guyana,Calories,1980,0.380497132
Haiti,Calories,1980,0.150715072
Honduras,Calories,1980,0.493413831
Hungary,Calories,1980,0.47032967
Iceland,Calories,1980,0.304321363
India,Calories,1980,0.339037433
Indonesia,Calories,1980,0.58137302
Iran (Islamic Republic of),Calories,1980,0.548559671
Ireland,Calories,1980,0.340215861
Israel,Calories,1980,0.413407821
Italy,Calories,1980,0.441868888
Jamaica,Calories,1980,0.248017621
Japan,Calories,1980,0.3527063
Jordan,Calories,1980,0.493721973
Kenya,Calories,1980,0.484804631
Kiribati,Calories,1980,0.301401869
Kuwait,Calories,1980,0.281760436
Lao People's Democratic Republic,Calories,1980,0.779924852
Lebanon,Calories,1980,0.443820225
Lesotho,Calories,1980,0.36088419
Liberia,Calories,1980,0.509005146
Libya,Calories,1980,0.478555305
Madagascar,Calories,1980,0.565647482
Malawi,Calories,1980,0.653502586
Malaysia,Calories,1980,0.450488738
Maldives,Calories,1980,0.32199211
Mali,Calories,1980,0.271698113
Malta,Calories,1980,0.465384615
Mauritania,Calories,1980,0.209829868
Mauritius,Calories,1980,0.312739668
Mexico,Calories,1980,0.421696252
Mongolia,Calories,1980,0.708215297
Morocco,Calories,1980,0.469037155
Mozambique,Calories,1980,0.420560748
Myanmar,Calories,1980,0.792533081
Namibia,Calories,1980,0.199465241
Nepal,Calories,1980,0.477798624
Netherlands,Calories,1980,0.262443439
New Caledonia,Calories,1980,0.279418446
New Zealand,Calories,1980,0.357593123
Nicaragua,Calories,1980,0.297493036
Niger,Calories,1980,0.508401084
Nigeria,Calories,1980,0.161781946
Norway,Calories,1980,0.324233716
Pakistan,Calories,1980,0.498950682
Panama,Calories,1980,0.266071429
Paraguay,Calories,1980,0.180623174
Peru,Calories,1980,0.21070615
Philippines,Calories,1980,0.464616886
Poland,Calories,1980,0.355610561
Portugal,Calories,1980,0.263412489
Republic of Korea,Calories,1980,0.538790036
Romania,Calories,1980,0.428103236
Rwanda,Calories,1980,0.221311475
Saint Kitts and Nevis,Calories,1980,0.3078203
Saint Lucia,Calories,1980,0.336201951
Saint Vincent and the Grenadines,Calories,1980,0.325722274
Samoa,Calories,1980,0.289772727
Sao Tome and Principe,Calories,1980,0.226868792
Saudi Arabia,Calories,1980,0.320247934
Senegal,Calories,1980,0.311207311
Seychelles,Calories,1980,0.476442562
Sierra Leone,Calories,1980,0.497055937
Solomon Islands,Calories,1980,0.290956072
South Africa,Calories,1980,0.43071922
Spain,Calories,1980,0.305519897
Sri Lanka,Calories,1980,0.41092087
Sudan (former),Calories,1980,0.381290705
Suriname,Calories,1980,0.327964861
Swaziland,Calories,1980,0.29748062
Sweden,Calories,1980,0.241108787
Switzerland,Calories,1980,0.282369146
Syrian Arab Republic,Calories,1980,0.503750493
Thailand,Calories,1980,0.703007519
Timor-Leste,Calories,1980,0.367591082
