ItemName,CountryName,ElementName,UnitName,20092011Average
Apples,Saint Vincent and the Grenadines,Fat,g/capita/day,0.1
Apples,Saint Vincent and the Grenadines,Calories,kcal/capita/day,18
Apples,Saint Vincent and the Grenadines,Food Weight,g/capita/day,44.66666667
Apples,Saint Vincent and the Grenadines,Protein,g/capita/day,0.033333333
Apples,Samoa,Fat,g/capita/day,0
Apples,Samoa,Calories,kcal/capita/day,1.666666667
Apples,Samoa,Food Weight,g/capita/day,3
Apples,Samoa,Protein,g/capita/day,0
Apples,Sao Tome and Principe,Fat,g/capita/day,0
Apples,Sao Tome and Principe,Calories,kcal/capita/day,1
Apples,Sao Tome and Principe,Food Weight,g/capita/day,1.333333333
Apples,Sao Tome and Principe,Protein,g/capita/day,0
Apples,Saudi Arabia,Fat,g/capita/day,0
Apples,Saudi Arabia,Calories,kcal/capita/day,7.333333333
Apples,Saudi Arabia,Food Weight,g/capita/day,20.66666667
Apples,Saudi Arabia,Protein,g/capita/day,0.066666667
Apples,Senegal,Fat,g/capita/day,0
Apples,Senegal,Calories,kcal/capita/day,1
Apples,Senegal,Food Weight,g/capita/day,2
Apples,Senegal,Protein,g/capita/day,0
Apples,Serbia,Fat,g/capita/day,0.033333333
Apples,Serbia,Calories,kcal/capita/day,6.333333333
Apples,Serbia,Food Weight,g/capita/day,15.33333333
Apples,Serbia,Protein,g/capita/day,0
Apples,Sierra Leone,Fat,g/capita/day,0
Apples,Sierra Leone,Calories,kcal/capita/day,0
Apples,Sierra Leone,Food Weight,g/capita/day,0
Apples,Sierra Leone,Protein,g/capita/day,0
Apples,Slovakia,Fat,g/capita/day,0.1
Apples,Slovakia,Calories,kcal/capita/day,14
Apples,Slovakia,Food Weight,g/capita/day,31.66666667
Apples,Slovakia,Protein,g/capita/day,0.033333333
Apples,Slovenia,Fat,g/capita/day,0.3
Apples,Slovenia,Calories,kcal/capita/day,45.66666667
Apples,Slovenia,Food Weight,g/capita/day,108
Apples,Slovenia,Protein,g/capita/day,0.1
Apples,Solomon Islands,Fat,g/capita/day,0
Apples,Solomon Islands,Calories,kcal/capita/day,0
Apples,Solomon Islands,Food Weight,g/capita/day,0
Apples,Solomon Islands,Protein,g/capita/day,0
Apples,Somalia,Fat,g/capita/day,0
Apples,Somalia,Calories,kcal/capita/day,0
Apples,Somalia,Food Weight,g/capita/day,0
Apples,Somalia,Protein,g/capita/day,0
Apples,South Africa,Fat,g/capita/day,0
Apples,South Africa,Calories,kcal/capita/day,8
Apples,South Africa,Food Weight,g/capita/day,20.66666667
Apples,South Africa,Protein,g/capita/day,0.066666667
Apples,Spain,Fat,g/capita/day,0.1
Apples,Spain,Calories,kcal/capita/day,16.33333333
Apples,Spain,Food Weight,g/capita/day,33.33333333
Apples,Spain,Protein,g/capita/day,0.1
Apples,Sri Lanka,Fat,g/capita/day,0
Apples,Sri Lanka,Calories,kcal/capita/day,1
Apples,Sri Lanka,Food Weight,g/capita/day,3
Apples,Sri Lanka,Protein,g/capita/day,0
Apples,Sudan (former),Fat,g/capita/day,0
Apples,Sudan (former),Calories,kcal/capita/day,0
Apples,Sudan (former),Food Weight,g/capita/day,0
Apples,Sudan (former),Protein,g/capita/day,0
Apples,Suriname,Fat,g/capita/day,0
Apples,Suriname,Calories,kcal/capita/day,0
Apples,Suriname,Food Weight,g/capita/day,1
Apples,Suriname,Protein,g/capita/day,0
Apples,Swaziland,Fat,g/capita/day,0
Apples,Swaziland,Calories,kcal/capita/day,5.333333333
Apples,Swaziland,Food Weight,g/capita/day,15.33333333
Apples,Swaziland,Protein,g/capita/day,0
Apples,Sweden,Fat,g/capita/day,0.066666667
Apples,Sweden,Calories,kcal/capita/day,12
Apples,Sweden,Food Weight,g/capita/day,47
Apples,Sweden,Protein,g/capita/day,0.066666667
Apples,Switzerland,Fat,g/capita/day,0.266666667
Apples,Switzerland,Calories,kcal/capita/day,35.66666667
Apples,Switzerland,Food Weight,g/capita/day,76
Apples,Switzerland,Protein,g/capita/day,0.233333333
Apples,Syrian Arab Republic,Fat,g/capita/day,0.066666667
Apples,Syrian Arab Republic,Calories,kcal/capita/day,13.66666667
Apples,Syrian Arab Republic,Food Weight,g/capita/day,29.33333333
Apples,Syrian Arab Republic,Protein,g/capita/day,0.1
Apples,Tajikistan,Fat,g/capita/day,0
Apples,Tajikistan,Calories,kcal/capita/day,5
Apples,Tajikistan,Food Weight,g/capita/day,9.666666667
Apples,Tajikistan,Protein,g/capita/day,0
Apples,Thailand,Fat,g/capita/day,0
Apples,Thailand,Calories,kcal/capita/day,1
Apples,Thailand,Food Weight,g/capita/day,2.333333333
Apples,Thailand,Protein,g/capita/day,0
Apples,The former Yugoslav Republic of Macedonia,Fat,g/capita/day,0.1
Apples,The former Yugoslav Republic of Macedonia,Calories,kcal/capita/day,19.66666667
Apples,The former Yugoslav Republic of Macedonia,Food Weight,g/capita/day,41.33333333
Apples,The former Yugoslav Republic of Macedonia,Protein,g/capita/day,0.066666667
Apples,Timor-Leste,Fat,g/capita/day,0
Apples,Timor-Leste,Calories,kcal/capita/day,0.333333333
Apples,Timor-Leste,Food Weight,g/capita/day,0.333333333
Apples,Timor-Leste,Protein,g/capita/day,0
Apples,Togo,Fat,g/capita/day,0
Apples,Togo,Calories,kcal/capita/day,0
Apples,Togo,Food Weight,g/capita/day,1
Apples,Togo,Protein,g/capita/day,0
Apples,Trinidad and Tobago,Fat,g/capita/day,0
Apples,Trinidad and Tobago,Calories,kcal/capita/day,6
Apples,Trinidad and Tobago,Food Weight,g/capita/day,23.66666667
Apples,Trinidad and Tobago,Protein,g/capita/day,0
Apples,Tunisia,Fat,g/capita/day,0.1
Apples,Tunisia,Calories,kcal/capita/day,13.33333333
Apples,Tunisia,Food Weight,g/capita/day,28
Apples,Tunisia,Protein,g/capita/day,0.1
Apples,Turkey,Fat,g/capita/day,0.2
Apples,Turkey,Calories,kcal/capita/day,34
Apples,Turkey,Food Weight,g/capita/day,83
Apples,Turkey,Protein,g/capita/day,0.2
Apples,Turkmenistan,Fat,g/capita/day,0.1
Apples,Turkmenistan,Calories,kcal/capita/day,12
Apples,Turkmenistan,Food Weight,g/capita/day,24.33333333
Apples,Turkmenistan,Protein,g/capita/day,0
Apples,Uganda,Fat,g/capita/day,0
Apples,Uganda,Calories,kcal/capita/day,0
Apples,Uganda,Food Weight,g/capita/day,0
Apples,Uganda,Protein,g/capita/day,0
Apples,Ukraine,Fat,g/capita/day,0.1
Apples,Ukraine,Calories,kcal/capita/day,17.66666667
Apples,Ukraine,Food Weight,g/capita/day,37.33333333
Apples,Ukraine,Protein,g/capita/day,0
Apples,United Arab Emirates,Fat,g/capita/day,0.1
Apples,United Arab Emirates,Calories,kcal/capita/day,13.33333333
Apples,United Arab Emirates,Food Weight,g/capita/day,32
Apples,United Arab Emirates,Protein,g/capita/day,0
Apples,United Kingdom,Fat,g/capita/day,0.1
Apples,United Kingdom,Calories,kcal/capita/day,21.66666667
Apples,United Kingdom,Food Weight,g/capita/day,76
Apples,United Kingdom,Protein,g/capita/day,0.1
Apples,United Republic of Tanzania,Fat,g/capita/day,0
Apples,United Republic of Tanzania,Calories,kcal/capita/day,0
Apples,United Republic of Tanzania,Food Weight,g/capita/day,1
Apples,United Republic of Tanzania,Protein,g/capita/day,0
Apples,United States of America,Fat,g/capita/day,0.1
Apples,United States of America,Calories,kcal/capita/day,20.33333333
Apples,United States of America,Food Weight,g/capita/day,59.33333333
Apples,United States of America,Protein,g/capita/day,0.066666667
Apples,Uruguay,Fat,g/capita/day,0.1
Apples,Uruguay,Calories,kcal/capita/day,20.33333333
Apples,Uruguay,Food Weight,g/capita/day,40.33333333
Apples,Uruguay,Protein,g/capita/day,0.1
Apples,Uzbekistan,Fat,g/capita/day,0
Apples,Uzbekistan,Calories,kcal/capita/day,1
Apples,Uzbekistan,Food Weight,g/capita/day,2
Apples,Uzbekistan,Protein,g/capita/day,0
Apples,Vanuatu,Fat,g/capita/day,0
Apples,Vanuatu,Calories,kcal/capita/day,1.666666667
Apples,Vanuatu,Food Weight,g/capita/day,7.333333333
Apples,Vanuatu,Protein,g/capita/day,0
Apples,Venezuela (Bolivarian Republic of),Fat,g/capita/day,0
Apples,Venezuela (Bolivarian Republic of),Calories,kcal/capita/day,1
Apples,Venezuela (Bolivarian Republic of),Food Weight,g/capita/day,2.666666667
Apples,Venezuela (Bolivarian Republic of),Protein,g/capita/day,0
Apples,Viet Nam,Fat,g/capita/day,0
Apples,Viet Nam,Calories,kcal/capita/day,1.666666667
Apples,Viet Nam,Food Weight,g/capita/day,4
Apples,Viet Nam,Protein,g/capita/day,0
Apples,Yemen,Fat,g/capita/day,0
Apples,Yemen,Calories,kcal/capita/day,2.333333333
Apples,Yemen,Food Weight,g/capita/day,8
Apples,Yemen,Protein,g/capita/day,0
Apples,Zambia,Fat,g/capita/day,0
Apples,Zambia,Calories,kcal/capita/day,1
Apples,Zambia,Food Weight,g/capita/day,1.333333333
Apples,Zambia,Protein,g/capita/day,0
Apples,Zimbabwe,Fat,g/capita/day,0
Apples,Zimbabwe,Calories,kcal/capita/day,1.666666667
Apples,Zimbabwe,Food Weight,g/capita/day,4
Apples,Zimbabwe,Protein,g/capita/day,0
Bananas & plantains,Afghanistan,Fat,g/capita/day,0
Bananas & plantains,Afghanistan,Calories,kcal/capita/day,1.666666667
Bananas & plantains,Afghanistan,Food Weight,g/capita/day,3
Bananas & plantains,Afghanistan,Protein,g/capita/day,0
Bananas & plantains,Albania,Fat,g/capita/day,0
Bananas & plantains,Albania,Calories,kcal/capita/day,9
Bananas & plantains,Albania,Food Weight,g/capita/day,15
Bananas & plantains,Albania,Protein,g/capita/day,0.1
Bananas & plantains,Algeria,Fat,g/capita/day,0
Bananas & plantains,Algeria,Calories,kcal/capita/day,6.333333333
Bananas & plantains,Algeria,Food Weight,g/capita/day,10.66666667
Bananas & plantains,Algeria,Protein,g/capita/day,0.1
Bananas & plantains,Angola,Fat,g/capita/day,0.2
Bananas & plantains,Angola,Calories,kcal/capita/day,83.33333333
Bananas & plantains,Angola,Food Weight,g/capita/day,140.6666667
Bananas & plantains,Angola,Protein,g/capita/day,1.3
Bananas & plantains,Antigua and Barbuda,Fat,g/capita/day,0.066666667
Bananas & plantains,Antigua and Barbuda,Calories,kcal/capita/day,10.66666667
Bananas & plantains,Antigua and Barbuda,Food Weight,g/capita/day,17.66666667
Bananas & plantains,Antigua and Barbuda,Protein,g/capita/day,0.133333333
Bananas & plantains,Argentina,Fat,g/capita/day,0
Bananas & plantains,Argentina,Calories,kcal/capita/day,20.66666667
Bananas & plantains,Argentina,Food Weight,g/capita/day,33.66666667
Bananas & plantains,Argentina,Protein,g/capita/day,0.3
Bananas & plantains,Armenia,Fat,g/capita/day,0
Bananas & plantains,Armenia,Calories,kcal/capita/day,5.333333333
Bananas & plantains,Armenia,Food Weight,g/capita/day,8.666666667
Bananas & plantains,Armenia,Protein,g/capita/day,0.1
Bananas & plantains,Australia,Fat,g/capita/day,0.1
Bananas & plantains,Australia,Calories,kcal/capita/day,17
Bananas & plantains,Australia,Food Weight,g/capita/day,29
Bananas & plantains,Australia,Protein,g/capita/day,0.2
Bananas & plantains,Austria,Fat,g/capita/day,0
Bananas & plantains,Austria,Calories,kcal/capita/day,19.66666667
Bananas & plantains,Austria,Food Weight,g/capita/day,32.33333333
Bananas & plantains,Austria,Protein,g/capita/day,0.3
Bananas & plantains,Azerbaijan,Fat,g/capita/day,0
Bananas & plantains,Azerbaijan,Calories,kcal/capita/day,4
Bananas & plantains,Azerbaijan,Food Weight,g/capita/day,7
Bananas & plantains,Azerbaijan,Protein,g/capita/day,0.066666667
Bananas & plantains,Bahamas,Fat,g/capita/day,0.1
Bananas & plantains,Bahamas,Calories,kcal/capita/day,41.66666667
Bananas & plantains,Bahamas,Food Weight,g/capita/day,65
Bananas & plantains,Bahamas,Protein,g/capita/day,0.5
Bananas & plantains,Bangladesh,Fat,g/capita/day,0
Bananas & plantains,Bangladesh,Calories,kcal/capita/day,8.333333333
Bananas & plantains,Bangladesh,Food Weight,g/capita/day,13.33333333
Bananas & plantains,Bangladesh,Protein,g/capita/day,0.1
Bananas & plantains,Barbados,Fat,g/capita/day,0
Bananas & plantains,Barbados,Calories,kcal/capita/day,24
Bananas & plantains,Barbados,Food Weight,g/capita/day,36.66666667
Bananas & plantains,Barbados,Protein,g/capita/day,0.3
Bananas & plantains,Belarus,Fat,g/capita/day,0
Bananas & plantains,Belarus,Calories,kcal/capita/day,6.666666667
Bananas & plantains,Belarus,Food Weight,g/capita/day,11
Bananas & plantains,Belarus,Protein,g/capita/day,0.1
Bananas & plantains,Belgium,Fat,g/capita/day,0.1
Bananas & plantains,Belgium,Calories,kcal/capita/day,16
Bananas & plantains,Belgium,Food Weight,g/capita/day,25.66666667
Bananas & plantains,Belgium,Protein,g/capita/day,0.166666667
Bananas & plantains,Belize,Fat,g/capita/day,0.133333333
Bananas & plantains,Belize,Calories,kcal/capita/day,37.33333333
Bananas & plantains,Belize,Food Weight,g/capita/day,54.33333333
Bananas & plantains,Belize,Protein,g/capita/day,0.466666667
Bananas & plantains,Benin,Fat,g/capita/day,0
Bananas & plantains,Benin,Calories,kcal/capita/day,3
Bananas & plantains,Benin,Food Weight,g/capita/day,4.666666667
Bananas & plantains,Benin,Protein,g/capita/day,0.066666667
Bananas & plantains,Bermuda,Fat,g/capita/day,0.166666667
Bananas & plantains,Bermuda,Calories,kcal/capita/day,38.66666667
Bananas & plantains,Bermuda,Food Weight,g/capita/day,64.33333333
Bananas & plantains,Bermuda,Protein,g/capita/day,0.466666667
Bananas & plantains,Bolivia (Plurinational State of),Fat,g/capita/day,0.1
Bananas & plantains,Bolivia (Plurinational State of),Calories,kcal/capita/day,62
Bananas & plantains,Bolivia (Plurinational State of),Food Weight,g/capita/day,76
Bananas & plantains,Bolivia (Plurinational State of),Protein,g/capita/day,0.566666667
Bananas & plantains,Bosnia and Herzegovina,Fat,g/capita/day,0.1
Bananas & plantains,Bosnia and Herzegovina,Calories,kcal/capita/day,14.33333333
Bananas & plantains,Bosnia and Herzegovina,Food Weight,g/capita/day,24
Bananas & plantains,Bosnia and Herzegovina,Protein,g/capita/day,0.2
Bananas & plantains,Botswana,Fat,g/capita/day,0
Bananas & plantains,Botswana,Calories,kcal/capita/day,6.333333333
Bananas & plantains,Botswana,Food Weight,g/capita/day,11
Bananas & plantains,Botswana,Protein,g/capita/day,0.1
Bananas & plantains,Brazil,Fat,g/capita/day,0.1
Bananas & plantains,Brazil,Calories,kcal/capita/day,51.66666667
Bananas & plantains,Brazil,Food Weight,g/capita/day,82
Bananas & plantains,Brazil,Protein,g/capita/day,0.666666667
Bananas & plantains,Brunei Darussalam,Fat,g/capita/day,0
Bananas & plantains,Brunei Darussalam,Calories,kcal/capita/day,3.666666667
Bananas & plantains,Brunei Darussalam,Food Weight,g/capita/day,5.666666667
Bananas & plantains,Brunei Darussalam,Protein,g/capita/day,0.066666667
Bananas & plantains,Bulgaria,Fat,g/capita/day,0
Bananas & plantains,Bulgaria,Calories,kcal/capita/day,9.666666667
Bananas & plantains,Bulgaria,Food Weight,g/capita/day,14.66666667
Bananas & plantains,Bulgaria,Protein,g/capita/day,0.2
Bananas & plantains,Burkina Faso,Fat,g/capita/day,0
Bananas & plantains,Burkina Faso,Calories,kcal/capita/day,0
Bananas & plantains,Burkina Faso,Food Weight,g/capita/day,0
Bananas & plantains,Burkina Faso,Protein,g/capita/day,0
Bananas & plantains,Cabo Verde,Fat,g/capita/day,0
Bananas & plantains,Cabo Verde,Calories,kcal/capita/day,21.33333333
Bananas & plantains,Cabo Verde,Food Weight,g/capita/day,35.66666667
Bananas & plantains,Cabo Verde,Protein,g/capita/day,0.4
Bananas & plantains,Cambodia,Fat,g/capita/day,0.1
Bananas & plantains,Cambodia,Calories,kcal/capita/day,19.66666667
Bananas & plantains,Cambodia,Food Weight,g/capita/day,30.33333333
Bananas & plantains,Cambodia,Protein,g/capita/day,0.2
Bananas & plantains,Cameroon,Fat,g/capita/day,0.366666667
Bananas & plantains,Cameroon,Calories,kcal/capita/day,179.3333333
Bananas & plantains,Cameroon,Food Weight,g/capita/day,238.3333333
Bananas & plantains,Cameroon,Protein,g/capita/day,2.133333333
Bananas & plantains,Canada,Fat,g/capita/day,0.1
Bananas & plantains,Canada,Calories,kcal/capita/day,23.33333333
Bananas & plantains,Canada,Food Weight,g/capita/day,38.66666667
Bananas & plantains,Canada,Protein,g/capita/day,0.3
Bananas & plantains,Central African Republic,Fat,g/capita/day,0.1
Bananas & plantains,Central African Republic,Calories,kcal/capita/day,61.33333333
Bananas & plantains,Central African Republic,Food Weight,g/capita/day,92.33333333
Bananas & plantains,Central African Republic,Protein,g/capita/day,0.9
Bananas & plantains,Chad,Fat,g/capita/day,0
Bananas & plantains,Chad,Calories,kcal/capita/day,0
Bananas & plantains,Chad,Food Weight,g/capita/day,0
Bananas & plantains,Chad,Protein,g/capita/day,0
Bananas & plantains,Chile,Fat,g/capita/day,0
Bananas & plantains,Chile,Calories,kcal/capita/day,16.66666667
Bananas & plantains,Chile,Food Weight,g/capita/day,26.66666667
Bananas & plantains,Chile,Protein,g/capita/day,0.2
Bananas & plantains,"China, Hong Kong SAR",Fat,g/capita/day,0
Bananas & plantains,"China, Hong Kong SAR",Calories,kcal/capita/day,12.33333333
Bananas & plantains,"China, Hong Kong SAR",Food Weight,g/capita/day,19.66666667
Bananas & plantains,"China, Hong Kong SAR",Protein,g/capita/day,0.2
Bananas & plantains,"China, Macao SAR",Fat,g/capita/day,0
Bananas & plantains,"China, Macao SAR",Calories,kcal/capita/day,5
Bananas & plantains,"China, Macao SAR",Food Weight,g/capita/day,8.333333333
Bananas & plantains,"China, Macao SAR",Protein,g/capita/day,0.066666667
Bananas & plantains,"China, mainland",Fat,g/capita/day,0
Bananas & plantains,"China, mainland",Calories,kcal/capita/day,10.33333333
Bananas & plantains,"China, mainland",Food Weight,g/capita/day,16.33333333
Bananas & plantains,"China, mainland",Protein,g/capita/day,0.1
Bananas & plantains,"China, Taiwan Province of",Fat,g/capita/day,0.1
Bananas & plantains,"China, Taiwan Province of",Calories,kcal/capita/day,15.66666667
Bananas & plantains,"China, Taiwan Province of",Food Weight,g/capita/day,27.33333333
Bananas & plantains,"China, Taiwan Province of",Protein,g/capita/day,0.166666667
Bananas & plantains,Colombia,Fat,g/capita/day,0.1
Bananas & plantains,Colombia,Calories,kcal/capita/day,127.6666667
Bananas & plantains,Colombia,Food Weight,g/capita/day,143.3333333
Bananas & plantains,Colombia,Protein,g/capita/day,1.166666667
Bananas & plantains,Congo,Fat,g/capita/day,0.2
Bananas & plantains,Congo,Calories,kcal/capita/day,74.33333333
Bananas & plantains,Congo,Food Weight,g/capita/day,100.6666667
Bananas & plantains,Congo,Protein,g/capita/day,0.9
Bananas & plantains,Costa Rica,Fat,g/capita/day,0.1
Bananas & plantains,Costa Rica,Calories,kcal/capita/day,31.66666667
Bananas & plantains,Costa Rica,Food Weight,g/capita/day,37.33333333
Bananas & plantains,Costa Rica,Protein,g/capita/day,0.266666667
Bananas & plantains,C“te d'Ivoire,Fat,g/capita/day,0.4
Bananas & plantains,C“te d'Ivoire,Calories,kcal/capita/day,159
Bananas & plantains,C“te d'Ivoire,Food Weight,g/capita/day,179
Bananas & plantains,C“te d'Ivoire,Protein,g/capita/day,1.4
Bananas & plantains,Croatia,Fat,g/capita/day,0.1
Bananas & plantains,Croatia,Calories,kcal/capita/day,18.33333333
Bananas & plantains,Croatia,Food Weight,g/capita/day,30
Bananas & plantains,Croatia,Protein,g/capita/day,0.2
Bananas & plantains,Cuba,Fat,g/capita/day,0.4
Bananas & plantains,Cuba,Calories,kcal/capita/day,121.6666667
Bananas & plantains,Cuba,Food Weight,g/capita/day,168.3333333
Bananas & plantains,Cuba,Protein,g/capita/day,1.1
Bananas & plantains,Cyprus,Fat,g/capita/day,0.1
Bananas & plantains,Cyprus,Calories,kcal/capita/day,15.33333333
Bananas & plantains,Cyprus,Food Weight,g/capita/day,25.66666667
Bananas & plantains,Cyprus,Protein,g/capita/day,0.233333333
Bananas & plantains,Czech Republic,Fat,g/capita/day,0.1
Bananas & plantains,Czech Republic,Calories,kcal/capita/day,15.66666667
Bananas & plantains,Czech Republic,Food Weight,g/capita/day,26
Bananas & plantains,Czech Republic,Protein,g/capita/day,0.2
Bananas & plantains,Democratic People's Republic of Korea,Fat,g/capita/day,0
Bananas & plantains,Democratic People's Republic of Korea,Calories,kcal/capita/day,0
Bananas & plantains,Democratic People's Republic of Korea,Food Weight,g/capita/day,0
Bananas & plantains,Democratic People's Republic of Korea,Protein,g/capita/day,0
Bananas & plantains,Denmark,Fat,g/capita/day,0
Bananas & plantains,Denmark,Calories,kcal/capita/day,24.33333333
Bananas & plantains,Denmark,Food Weight,g/capita/day,40
Bananas & plantains,Denmark,Protein,g/capita/day,0.333333333
Bananas & plantains,Djibouti,Fat,g/capita/day,0
Bananas & plantains,Djibouti,Calories,kcal/capita/day,6
Bananas & plantains,Djibouti,Food Weight,g/capita/day,10.33333333
