CountryName,ItemName,FoodGroupName,ElementName,UnitName,Year,Value
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,2001,491.2786651
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1961,28.01184211
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1969,30.46052632
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1971,31.29671053
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1980,33.90657895
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1981,34.06315789
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1989,34.00460526
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,2003,34.57400156
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1965,358.1362653
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1971,393.314708
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1977,421.6330209
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1979,434.9981975
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,2000,468.0292134
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,2005,480.9325897
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1968,25.00460526
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1983,29.58486842
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1998,31.65777898
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,1979,7.796052632
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,1988,8.638157895
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,1989,8.842105263
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,2000,9.069466408
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,2005,9.035863725
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,2006,8.866248102
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,2008,9.283571687
*Global Mean,Apples,Fruits,Fat,g/capita/day,1984,0.049342105
*Global Mean,Apples,Fruits,Fat,g/capita/day,1996,0.050221464
*Global Mean,Apples,Fruits,Fat,g/capita/day,1997,0.04694574
*Global Mean,Apples,Fruits,Fat,g/capita/day,2002,0.044876046
*Global Mean,Apples,Fruits,Fat,g/capita/day,2007,0.045043355
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,1961,10.6777217
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,1981,16.08868061
*Global Mean,Apples,Fruits,Protein,g/capita/day,1961,0.026973684
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,1961,15.71710526
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,1965,17.44078947
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,1976,22.79605263
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,1978,23.48026316
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,1981,23.44078947
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,1970,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,1973,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,1976,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,1979,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,2002,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,2005,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,2008,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Food Weight,g/capita/day,1974,7.164744052
*Global Mean,Alcoholic beverages,Alcoholic beverages,Food Weight,g/capita/day,1983,7.914563807
*Global Mean,Alcoholic beverages,Alcoholic beverages,Food Weight,g/capita/day,2002,7.286205068
*Global Mean,Alcoholic beverages,Alcoholic beverages,Food Weight,g/capita/day,2005,7.22505078
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,1971,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,1974,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,1992,0.000657895
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,1995,0.000657895
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,1998,0.000657895
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,2001,0.000657895
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,2009,0.001315789
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,1964,391.4671053
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,2000,488.3312284
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,2009,507.800211
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1975,31.35131579
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1995,33.76058436
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1964,354.2357606
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1966,366.0147801
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1968,377.3233598
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1982,442.6045422
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1985,452.204398
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1961,22.64144737
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1966,24.3
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1993,30.413774
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,2005,33.50788826
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,1963,5.953947368
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,1982,8.243421053
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,1986,8.230263158
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,1997,8.588749676
*Global Mean,Apples,Fruits,Fat,g/capita/day,1965,0.038157895
*Global Mean,Apples,Fruits,Fat,g/capita/day,1967,0.047368421
*Global Mean,Apples,Fruits,Fat,g/capita/day,1983,0.049342105
*Global Mean,Apples,Fruits,Fat,g/capita/day,1987,0.047368421
*Global Mean,Apples,Fruits,Fat,g/capita/day,1989,0.055921053
*Global Mean,Apples,Fruits,Fat,g/capita/day,1993,0.048846003
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,1974,13.94556597
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,1980,17.16834895
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,1983,18.17231435
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,1987,17.80461428
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,1988,19.13482336
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,1989,19.62328767
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,2000,21.65854526
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,2002,22.09935866
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,2004,22.77307567
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,2005,23.49465342
*Global Mean,Apples,Fruits,Protein,g/capita/day,1974,0.034210526
*Global Mean,Apples,Fruits,Protein,g/capita/day,1992,0.041496677
*Global Mean,Apples,Fruits,Protein,g/capita/day,1997,0.041979271
*Global Mean,Apples,Fruits,Protein,g/capita/day,2004,0.039537895
*Global Mean,Apples,Fruits,Protein,g/capita/day,2005,0.039479624
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,1967,45.35526316
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,1983,43.54605263
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,1988,44.55921053
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,1993,43.17927097
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,1996,44.55884685
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,2001,43.47651389
*Global Mean,Bananas & plantains,Fruits,Fat,g/capita/day,1965,0.091447368
*Global Mean,Bananas & plantains,Fruits,Fat,g/capita/day,1972,0.094078947
*Global Mean,Bananas & plantains,Fruits,Fat,g/capita/day,1992,0.094792872
*Global Mean,Bananas & plantains,Fruits,Fat,g/capita/day,1996,0.096972615
*Global Mean,Bananas & plantains,Fruits,Fat,g/capita/day,1999,0.098887608
*Global Mean,Bananas & plantains,Fruits,Food Weight,g/capita/day,1962,58.9888248
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,1983,23.18421053
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,1988,22.79605263
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,2004,21.63263381
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,2006,21.62253617
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,1961,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,1964,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,1967,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,1990,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,1993,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,1996,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,1999,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Food Weight,g/capita/day,1961,5.349675559
*Global Mean,Alcoholic beverages,Alcoholic beverages,Food Weight,g/capita/day,1965,5.955299207
*Global Mean,Alcoholic beverages,Alcoholic beverages,Food Weight,g/capita/day,1988,7.802811824
*Global Mean,Alcoholic beverages,Alcoholic beverages,Food Weight,g/capita/day,1996,7.342496674
*Global Mean,Alcoholic beverages,Alcoholic beverages,Food Weight,g/capita/day,1998,7.336038406
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,1962,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,1965,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,1968,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,1981,0.000657895
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,2004,0.000657895
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,1962,384.3289474
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,1976,443.9473684
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,1980,472.7171053
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,1988,477.2368421
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,1998,482.2607648
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,2006,500.2538499
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1968,30.19013158
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1972,31.175
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1977,32.16644737
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1993,33.61802693
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1998,34.106463
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,2006,35.04112622
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,2007,35.86953524
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,2008,35.63820836
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1962,346.7736121
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1994,447.3404943
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1996,455.998494
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1965,23.63223684
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1967,24.51842105
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1976,27.83355263
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1979,28.9875
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1991,30.29407895
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1994,30.58981405
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1997,31.36562653
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1999,32.20183398
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,2001,32.57401094
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,2002,32.94237086
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,1966,6.230263158
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,1970,6.532894737
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,1993,8.762976156
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,2009,9.356035756
*Global Mean,Apples,Fruits,Fat,g/capita/day,1961,0.033552632
*Global Mean,Apples,Fruits,Fat,g/capita/day,1962,0.038815789
*Global Mean,Apples,Fruits,Fat,g/capita/day,1976,0.046052632
*Global Mean,Apples,Fruits,Fat,g/capita/day,1988,0.053289474
*Global Mean,Apples,Fruits,Fat,g/capita/day,1990,0.052631579
*Global Mean,Apples,Fruits,Fat,g/capita/day,1995,0.04580951
*Global Mean,Apples,Fruits,Fat,g/capita/day,2008,0.044827068
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,1968,14.0591204
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,1979,17.01514059
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,1986,18.26784427
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,2007,23.84867588
*Global Mean,Apples,Fruits,Protein,g/capita/day,1969,0.0375
*Global Mean,Apples,Fruits,Protein,g/capita/day,1998,0.038731582
*Global Mean,Apples,Fruits,Protein,g/capita/day,2002,0.038175357
*Global Mean,Apples,Fruits,Protein,g/capita/day,2007,0.03748197
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,1962,42.42763158
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,1982,44.27631579
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,1984,44.09210526
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,1997,43.80790944
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,2002,43.92522616
*Global Mean,Bananas & plantains,Fruits,Fat,g/capita/day,1973,0.096710526
*Global Mean,Apples,Fruits,Protein,g/capita/day,1965,0.030921053
*Global Mean,Apples,Fruits,Protein,g/capita/day,1991,0.034868421
*Global Mean,Apples,Fruits,Protein,g/capita/day,1999,0.042685917
*Global Mean,Apples,Fruits,Protein,g/capita/day,2006,0.039300157
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,1964,43.52631579
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,1969,45.55921053
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,1975,45.94078947
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,1977,45.69078947
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,1986,43.93421053
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,1990,41.59210526
*Global Mean,Bananas & plantains,Fruits,Calories,kcal/capita/day,2003,43.36041669
*Global Mean,Bananas & plantains,Fruits,Fat,g/capita/day,1962,0.090789474
*Global Mean,Bananas & plantains,Fruits,Fat,g/capita/day,1963,0.090131579
*Global Mean,Bananas & plantains,Fruits,Fat,g/capita/day,1978,0.098026316
*Global Mean,Bananas & plantains,Fruits,Fat,g/capita/day,1979,0.100657895
*Global Mean,Bananas & plantains,Fruits,Fat,g/capita/day,1988,0.094078947
*Global Mean,Bananas & plantains,Fruits,Fat,g/capita/day,2000,0.100943921
*Global Mean,Bananas & plantains,Fruits,Fat,g/capita/day,2003,0.097765239
*Global Mean,Bananas & plantains,Fruits,Fat,g/capita/day,2008,0.096391282
*Global Mean,Bananas & plantains,Fruits,Food Weight,g/capita/day,1964,60.72819034
*Global Mean,Bananas & plantains,Fruits,Food Weight,g/capita/day,1965,60.38392213
*Global Mean,Bananas & plantains,Fruits,Food Weight,g/capita/day,1968,62.95782264
*Global Mean,Bananas & plantains,Fruits,Food Weight,g/capita/day,1988,62.68024513
*Global Mean,Bananas & plantains,Fruits,Food Weight,g/capita/day,1991,59.13302091
*Global Mean,Bananas & plantains,Fruits,Food Weight,g/capita/day,1995,62.18387893
*Global Mean,Bananas & plantains,Fruits,Food Weight,g/capita/day,2000,63.21284375
*Global Mean,Bananas & plantains,Fruits,Protein,g/capita/day,1968,0.504605263
*Global Mean,Bananas & plantains,Fruits,Protein,g/capita/day,1976,0.517105263
*Global Mean,Bananas & plantains,Fruits,Protein,g/capita/day,2003,0.501691269
*Global Mean,Barley & beer,Alcoholic beverages,Calories,kcal/capita/day,1974,40.125
*Global Mean,Barley & beer,Alcoholic beverages,Calories,kcal/capita/day,1982,40.09210526
*Global Mean,Barley & beer,Alcoholic beverages,Calories,kcal/capita/day,1983,40.72368421
